date,return
2022-04-06,
2022-04-07,0.02321792260692468
2022-04-08,-0.03776160145586904
2022-04-09,0.04018912529550822
2022-04-10,-0.05681818181818177
2022-04-11,0.04815569972196476
2022-04-12,0.0010775506354483433
2022-04-13,-0.011993395624247727
2022-04-14,0.0016717325227966207
2022-04-15,-0.018432146033956154
2022-04-16,-0.017982380104332396
2022-04-17,-0.011795859412614407
2022-04-18,0.07186358099878198
2022-04-19,-0.057840909090909
2022-04-20,0.03726932818719075
2022-04-21,0.0
2022-04-23,-0.027620751341681626
2022-04-24,0.023622047244094224
2022-04-25,-0.001168224299065157
2022-04-26,-0.00973838104032032
2022-04-27,0.008416838650322056
2022-04-28,-0.015850706644803703
2022-04-29,0.0011405109489053267
2022-04-30,0.02483877678385671
2022-05-01,0.021087551616944644
2022-05-02,-0.036644704456814
2022-05-03,-0.020802830049624133
2022-05-06,0.04075144508670503
2022-05-07,0.015921503286124183
2022-05-08,-0.022380410022778907
2022-05-09,0.03258577503349436
2022-05-10,-0.010535903306008731
2022-05-11,-0.04194136915868485
2022-05-12,0.012235182099500141
2022-05-13,0.03455303671652077
2022-05-14,0.01663130777390509
2022-05-15,0.0076499241395833195
2022-05-16,-0.054078042286113015
2022-05-17,0.002513320599175639
2022-05-18,0.007053081962829388
2022-05-19,-0.0011285557805289503
2022-05-20,-0.031751570132589
2022-05-22,-0.02678678678678681
2022-05-23,-0.03727474697605526
2022-05-24,-0.007606837606837558
2022-05-25,0.035022569875422516
2022-05-26,-0.005837004405286339
2022-05-27,0.048964218455743724
2022-05-28,-0.025463794135248352
2022-05-29,0.024041266234763103
2022-05-30,-0.029143679539457845
2022-05-31,0.004756022235947954
2022-06-01,0.009110469047765468
2022-06-03,0.028071543447536484
2022-06-04,-0.0007584735719363689
2022-06-05,-0.03259167892214987
2022-06-06,0.018186403631676118
2022-06-07,-0.0013684387566320622
2022-06-08,-0.01444188414340064
2022-06-09,-0.0039692249136829005
2022-06-10,-0.01709201080874523
2022-06-11,0.03608917324802552
2022-06-12,-0.002315708220763879
2022-06-13,0.01602460777992687
2022-06-14,0.020636956148120555
2022-06-15,-0.039390171239086946
2022-06-16,0.008077021615134905
2022-06-17,-0.013590155163189288
2022-06-18,0.03847092644825345
2022-06-19,0.07239393583264775
2022-06-20,-0.08405479452054798
2022-06-21,0.008494855228523557
2022-06-22,-0.0017321153161702352
2022-06-24,-0.043782087849401186
2022-06-25,0.006959980114342512
2022-06-26,0.04175923640253454
2022-06-27,-0.026549109434856555
2022-06-28,-0.09098838683503208
2022-06-29,0.09363563331250546
2022-06-30,-0.010773751224290029
2022-07-01,0.007370737073707723
2022-07-02,0.024801478962230172
2022-07-03,-0.03493748929611251
2022-07-04,0.038037267080745174
2022-07-05,-0.008879634283525895
2022-07-06,-0.01593817918377194
2022-07-08,-0.012269938650306789
2022-07-09,0.0
2022-07-12,0.001242236024844745
2022-07-29,0.0715467328370556
2022-08-01,0.004785796989579261
2022-08-03,-0.009295536605976706
2022-08-04,-0.01626473325062039
2022-08-08,0.028672775642920367
2022-08-11,-0.011494252873563204
2022-08-18,0.029069767441860517
2022-08-24,-0.019209039548022666
2022-09-05,0.0009216589861751334
2022-09-06,0.00705954573357892
2022-09-07,-0.007924413288631582
2022-09-08,-0.008940092165898528
2022-09-09,-0.005427056901064042
2022-09-10,0.008682584738687549
2022-09-11,-0.035921205098493614
2022-09-12,0.03605769230769229
2022-09-13,-0.0001856148491879983
2022-09-14,0.006373959590333822
2022-09-15,-0.008455034588777832
2022-09-16,0.0068992248062014205
2022-09-17,-0.035722534452228616
2022-09-19,0.029940119760478945
2022-09-22,0.023255813953488413
2022-09-23,0.0
2022-09-24,0.0
2022-09-30,-0.011363636363636354
2022-10-01,0.009195402298850519
2022-10-03,-0.001138952164009055
2022-10-04,-0.007981755986317007
2022-10-05,0.0
2022-10-06,-0.004252873563218462
2022-10-07,0.006098734079802881
2022-10-09,0.012639831723874506
2022-10-10,0.0
2022-10-12,-0.007146716867995062
2022-10-13,0.01564283080812534
2022-10-18,0.0
2022-11-10,0.008988764044943753
2022-11-11,-0.013028953229398677
2022-11-12,-0.012749633307006625
2022-11-15,-0.012571428571428456
2022-11-16,-0.0050925925925927595
2022-11-17,0.009771986970684043
2022-11-18,-0.02880184331797231
2022-11-19,0.02609727164887321
2022-11-20,0.040462427745664664
2022-11-22,-0.022222222222222254
2022-11-23,-0.009380165289256226
2022-11-24,0.001439119008884937
2022-11-25,-0.02703321878579612
2022-11-26,-0.00047092064987042104
2022-11-27,-0.006242638398115452
2022-11-28,-0.002014934218324105
2022-11-30,-0.011480601741884477
2022-12-01,-0.0032839407288747235
2022-12-02,-0.008919961427193757
2022-12-03,0.01831671126246648
2022-12-04,-0.005326899648854688
2022-12-05,0.003842459173871271
2022-12-07,-0.019138755980861122
2022-12-08,-0.001045296167247245
2022-12-09,-0.0062783397279388975
2022-12-10,0.008026208026208126
2022-12-11,-0.007962300942476519
2022-12-26,0.13022113022113024
2023-01-08,-0.021739130434782594
2023-01-10,-0.06666666666666665
2023-01-16,-0.05547619047619046
2023-01-18,-0.004957566591042739
2023-03-10,0.07034284749197761
2023-03-13,-0.09704142011834327
2023-03-14,23727.36050677152
2023-03-15,-0.9999560336110302
2023-03-16,-0.03693467336683409
2023-03-17,0.012261935820506054
2023-03-18,0.020618556701031077
2023-03-21,-0.016414141414141326
2023-04-01,0.07707317073170739
2023-04-02,0.013241323417238382
2023-04-05,-0.010762806563547556
2023-04-06,-0.003567181926278362
2023-04-09,0.014319809069212708
