Counterparty,total_operations,total_volume,avg_volume_per_op,median_volume_per_op,total_quantity,avg_price,std_price,first_operation,last_operation,payment_methods_used,operation_types,days_active,operations_per_day,volume_per_day,price_cv,high_volume_vip,high_frequency_vip,daily_trader,long_term_trader,vip_score,vip_tier
P2P-ce9ad80r,1,46100.0,46100.0,46100.0,1010.96,45.6,,2025-04-04T16:08:00.000000-0300,2025-04-04T16:08:00.000000-0300,1,1,0,1.0,46100.0,,false,false,false,false,49.943195854445385,Silver
deoh23,1,45250.0,45250.0,45250.0,1000.0,45.25,,2025-03-11T15:22:52.000000-0300,2025-03-11T15:22:52.000000-0300,1,1,0,1.0,45250.0,,false,false,false,false,49.33578334953695,Silver
P2P-e81516zv,1,44240.19,44240.19,44240.19,1010.05,43.8,,2025-05-09T19:35:14.000000-0300,2025-05-09T19:35:14.000000-0300,1,1,0,1.0,44240.19,,false,false,false,false,48.614170147676276,Silver
P2P-320874cy,3,22402.16,7467.386666666666,8652.16,517.01,43.30666666666667,0.17214335111567045,2025-05-16T17:14:45.000000-0300,2025-05-24T17:55:56.000000-0300,1,1,8,0.3333333333333333,2489.128888888889,0.0039749850165256406,false,true,false,false,48.44700571845346,Silver
P2P-31cab5ok,1,44000.0,44000.0,44000.0,1000.0,44.0,,2025-05-05T21:06:30.000000-0300,2025-05-05T21:06:30.000000-0300,1,1,0,1.0,44000.0,,false,false,false,false,48.442529665848085,Silver
P2P-39d1bcn0,2,22000.0,11000.0,11000.0,480.58000000000004,45.75,0.21213203435596223,2025-04-04T16:47:32.000000-0300,2025-04-05T16:15:19.000000-0300,1,1,0,2.0,22000.0,0.004636765778272398,false,true,true,false,47.72126483292404,Silver
P2P-63e1aaj2,2,21080.940000000002,10540.470000000001,10540.470000000001,451.1,46.69,0.14142135623730398,2025-04-14T14:41:37.000000-0300,2025-04-15T18:49:08.000000-0300,1,1,1,1.0,10540.470000000001,0.0030289431620754764,false,true,false,false,47.11929636904712,Silver
P2P-42e8a8f8,2,21000.0,10500.0,10500.0,478.9,43.85,0.0,2025-05-12T14:19:33.000000-0300,2025-05-12T14:50:48.000000-0300,1,1,0,2.0,21000.0,0.0,false,true,true,false,47.00666188597295,Silver
P2P-b3c8cf3u,2,20496.12,10248.06,10248.06,487.9,41.925,0.516187950266175,2025-05-15T18:54:40.000000-0300,2025-05-19T15:06:01.000000-0300,1,1,3,0.5,5124.03,0.012312175319407873,false,true,false,false,46.81097131470707,Silver
P2P-7d4ea08o,2,17500.0,8750.0,8750.0,406.4,43.06,0.02828427124746381,2025-05-16T20:14:56.000000-0300,2025-05-18T16:06:49.000000-0300,2,1,1,1.0,8750.0,0.0006568572050038041,false,true,false,false,46.56034609219207,Silver
P2P-437910jt,2,18655.3,9327.65,9327.65,407.1,45.47,1.5839191898578704,2025-03-25T19:41:19.000000-0300,2025-04-15T20:30:35.000000-0300,1,1,21,0.09090909090909091,847.9681818181817,0.034834378488187163,false,true,false,false,46.481817287763576,Silver
P2P-2974e3qc,2,17046.059999999998,8523.029999999999,8523.029999999999,395.1,43.144999999999996,0.1484924240491781,2025-05-19T20:08:50.000000-0300,2025-05-24T16:25:32.000000-0300,2,1,4,0.4,3409.2119999999995,0.0034417064329395784,false,true,false,false,46.40034279209693,Silver
P2P-756ddemc,2,17000.0,8500.0,8500.0,378.95,44.715,0.38890872965260165,2025-04-01T15:32:54.000000-0300,2025-04-02T22:48:07.000000-0300,2,1,1,1.0,8500.0,0.00869750038359838,false,true,false,false,46.203044618716525,Silver
P2P-19e2a0cz,1,40000.0,40000.0,40000.0,899.88,44.45,,2025-03-22T14:51:59.000000-0300,2025-03-22T14:51:59.000000-0300,1,1,0,1.0,40000.0,,false,false,false,false,45.58411787804371,Silver
P2P-f2820eag,1,40000.0,40000.0,40000.0,902.93,44.3,,2025-05-10T14:37:43.000000-0300,2025-05-10T14:37:43.000000-0300,1,1,0,1.0,40000.0,,false,false,false,false,45.58411787804371,Silver
P2P-6ba210ay,2,18000.0,9000.0,9000.0,407.33000000000004,44.19,0.014142135623735673,2025-03-21T16:12:01.000000-0300,2025-03-31T15:30:24.000000-0300,1,1,9,0.2,1800.0,0.0003200302245697143,false,true,false,false,45.35600373005118,Silver
P2P-bddabebg,3,18572.0,6190.666666666667,5572.0,420.65,44.166666666666664,0.28867513459481237,2025-05-03T21:20:43.000000-0300,2025-05-05T20:23:56.000000-0300,1,1,1,1.5,9286.0,0.006536040783278771,false,true,false,false,45.32640045132364,Silver
P2P-45c2907o,2,18000.0,9000.0,9000.0,412.59000000000003,43.7,0.8485281374238566,2025-05-10T18:25:35.000000-0300,2025-05-17T16:56:49.000000-0300,1,1,6,0.2857142857142857,2571.4285714285716,0.01941711984951617,false,true,false,false,45.19162016840734,Silver
P2P-334f26xr,2,17726.0,8863.0,8863.0,400.12,44.3,0.0,2025-05-10T18:15:36.000000-0300,2025-05-10T18:32:14.000000-0300,1,1,0,2.0,17726.0,0.0,false,true,true,false,44.66705183765507,Silver
P2P-11c417u1,1,38500.0,38500.0,38500.0,819.14,47.0,,2025-04-09T18:26:42.000000-0300,2025-04-09T18:26:42.000000-0300,1,1,0,1.0,38500.0,,false,false,false,false,44.51221345761708,Silver
P2P-2497cbv2,1,38412.0,38412.0,38412.0,857.21,44.81,,2025-04-02T14:32:22.000000-0300,2025-04-02T14:32:22.000000-0300,1,1,0,1.0,38412.0,,false,false,false,false,44.44932839828538,Silver
P2P-5dcb70xu,1,38355.86,38355.86,38355.86,899.95,42.62,,2025-03-30T19:43:38.000000-0300,2025-03-30T19:43:38.000000-0300,1,1,0,1.0,38355.86,,false,false,false,false,44.40921058884355,Silver
P2P-c6528csm,1,38072.35,38072.35,38072.35,810.05,47.0,,2025-04-09T18:13:14.000000-0300,2025-04-09T18:13:14.000000-0300,1,1,0,1.0,38072.35,,false,false,false,false,44.20661350735344,Silver
P2P-9680313t,1,38000.0,38000.0,38000.0,813.35,46.72,,2025-04-09T17:05:48.000000-0300,2025-04-09T17:05:48.000000-0300,1,1,0,1.0,38000.0,,false,false,false,false,44.154911984141535,Silver
P2P-c6e832b4,1,38000.0,38000.0,38000.0,805.93,47.15,,2025-04-08T20:58:43.000000-0300,2025-04-08T20:58:43.000000-0300,1,1,0,1.0,38000.0,,false,false,false,false,44.154911984141535,Silver
P2P-cc12c4gn,1,37769.5,37769.5,37769.5,801.05,47.15,,2025-04-08T21:38:20.000000-0300,2025-04-08T21:38:20.000000-0300,1,1,0,1.0,37769.5,,false,false,false,false,43.990196004869304,Silver
P2P-9962e8g6,1,37696.35,37696.35,37696.35,802.05,47.0,,2025-04-09T17:27:17.000000-0300,2025-04-09T17:27:17.000000-0300,1,1,0,1.0,37696.35,,false,false,false,false,43.937922799299834,Silver
P2P-daf17dok,1,37633.32,37633.32,37633.32,801.05,46.98,,2025-04-08T17:27:14.000000-0300,2025-04-08T17:27:14.000000-0300,1,1,0,1.0,37633.32,,false,false,false,false,43.89288137555351,Silver
P2P-585bfaic,1,37633.32,37633.32,37633.32,801.05,46.98,,2025-04-08T17:49:37.000000-0300,2025-04-08T17:49:37.000000-0300,1,1,0,1.0,37633.32,,false,false,false,false,43.89288137555351,Silver
P2P-3ca1005g,1,37545.21,37545.21,37545.21,801.05,46.87,,2025-04-09T21:42:43.000000-0300,2025-04-09T21:42:43.000000-0300,1,1,0,1.0,37545.21,,false,false,false,false,43.82991770989764,Silver
P2P-74756e3n,1,37500.0,37500.0,37500.0,800.08,46.87,,2025-04-09T21:37:51.000000-0300,2025-04-09T21:37:51.000000-0300,1,1,0,1.0,37500.0,,false,false,false,false,43.79761051066599,Silver
P2P-2c1484ty,1,37500.0,37500.0,37500.0,801.28,46.8,,2025-04-10T12:51:14.000000-0300,2025-04-10T12:51:14.000000-0300,1,1,0,1.0,37500.0,,false,false,false,false,43.79761051066599,Silver
P2P-b46c86hw,1,37500.0,37500.0,37500.0,801.28,46.8,,2025-04-09T13:06:49.000000-0300,2025-04-09T13:06:49.000000-0300,1,1,0,1.0,37500.0,,false,false,false,false,43.79761051066599,Silver
P2P-fed137d6,1,37498.34,37498.34,37498.34,800.05,46.87,,2025-04-08T18:46:43.000000-0300,2025-04-08T18:46:43.000000-0300,1,1,0,1.0,37498.34,,false,false,false,false,43.79642426977404,Silver
P2P-9632d7u8,1,37481.12,37481.12,37481.12,801.05,46.79,,2025-04-14T15:43:12.000000-0300,2025-04-14T15:43:12.000000-0300,1,1,0,1.0,37481.12,,false,false,false,false,43.78411880702755,Silver
P2P-e85c63xl,1,37441.07,37441.07,37441.07,801.05,46.74,,2025-04-14T20:58:37.000000-0300,2025-04-14T20:58:37.000000-0300,1,1,0,1.0,37441.07,,false,false,false,false,43.75549895900216,Silver
P2P-21d728gd,1,37441.07,37441.07,37441.07,801.05,46.74,,2025-04-14T19:33:32.000000-0300,2025-04-14T19:33:32.000000-0300,1,1,0,1.0,37441.07,,false,false,false,false,43.75549895900216,Silver
P2P-d3325cfj,2,16000.0,8000.0,8000.0,368.23,43.45,0.07071067811865826,2025-05-13T14:50:41.000000-0300,2025-05-14T11:38:51.000000-0300,1,1,0,2.0,16000.0,0.0016274034089449542,false,true,true,false,43.433647151217485,Silver
P2P-052d3ebx,1,36982.77,36982.77,36982.77,789.05,46.87,,2025-04-09T21:14:54.000000-0300,2025-04-09T21:14:54.000000-0300,1,1,0,1.0,36982.77,,false,false,false,false,43.42799642841447,Silver
P2P-8459c8gv,1,36885.0,36885.0,36885.0,785.12,46.98,,2025-04-08T18:18:02.000000-0300,2025-04-08T18:18:02.000000-0300,1,1,0,1.0,36885.0,,false,false,false,false,43.358129698291066,Silver
P2P-4392104p,1,36722.29,36722.29,36722.29,800.05,45.9,,2025-04-06T11:57:01.000000-0300,2025-04-06T11:57:01.000000-0300,1,1,0,1.0,36722.29,,false,false,false,false,43.24185665279265,Silver
P2P-6ca905rk,1,36270.9,36270.9,36270.9,772.05,46.98,,2025-04-08T17:35:18.000000-0300,2025-04-08T17:35:18.000000-0300,1,1,0,1.0,36270.9,,false,false,false,false,42.91929202856839,Silver
P2P-a8a629np,2,15260.0,7630.0,7630.0,340.35,44.835,0.007071067811869092,2025-04-02T11:36:57.000000-0300,2025-04-02T13:41:18.000000-0300,1,1,0,2.0,15260.0,0.00015771312171002772,false,true,true,false,42.90484097047368,Silver
P2P-6a1e99fc,1,36000.0,36000.0,36000.0,819.11,43.95,,2025-05-02T16:35:40.000000-0300,2025-05-02T16:35:40.000000-0300,1,1,0,1.0,36000.0,,false,false,false,false,42.72570609023934,Silver
P2P-c9b50df9,2,11718.0,5859.0,5859.0,263.0,44.555,0.36062445840514284,2025-03-21T22:26:10.000000-0300,2025-04-02T14:55:13.000000-0300,1,1,11,0.16666666666666666,976.5,0.008093916696333584,false,true,false,false,40.9764570584003,Silver
Ronuk,1,33512.23,33512.23,33512.23,750.05,44.68,,2025-03-25T22:25:21.000000-0300,2025-03-25T22:25:21.000000-0300,1,1,0,1.0,33512.23,,false,false,false,false,40.94793831690283,Silver
P2P-e16811up,2,12190.0,6095.0,6095.0,261.63,46.59,0.0,2025-04-15T20:06:28.000000-0300,2025-04-15T20:41:05.000000-0300,1,1,0,2.0,12190.0,0.0,false,true,true,false,40.71100992333382,Silver
P2P-2f4b64dy,1,33000.0,33000.0,33000.0,753.42,43.8,,2025-05-09T16:25:00.000000-0300,2025-05-09T16:25:00.000000-0300,1,1,0,1.0,33000.0,,false,false,false,false,40.58189724938607,Silver
P2P-d8ab33au,2,12000.0,6000.0,6000.0,268.81,44.65,0.04242640687119446,2025-04-02T16:25:50.000000-0300,2025-04-02T17:43:33.000000-0300,1,1,0,2.0,12000.0,0.0009501994819976362,false,true,true,false,40.575235363413114,Silver
P2P-ee3e94uv,1,32060.34,32060.34,32060.34,685.05,46.8,,2025-04-09T13:07:47.000000-0300,2025-04-09T13:07:47.000000-0300,1,1,0,1.0,32060.34,,false,false,false,false,39.910413444254004,Bronze
P2P-a42ae0em,1,30864.0,30864.0,30864.0,694.5,44.44,,2025-04-01T15:28:52.000000-0300,2025-04-01T15:28:52.000000-0300,1,1,0,1.0,30864.0,,false,false,false,false,39.05550535469854,Bronze
P2P-2d5b05es,1,30414.1,30414.1,30414.1,645.05,47.15,,2025-04-08T21:27:27.000000-0300,2025-04-08T21:27:27.000000-0300,1,1,0,1.0,30414.1,,false,false,false,false,38.734005488865236,Bronze
master1835,3,9100.0,3033.3333333333335,3800.0,9126.57,0.9976666666666666,0.0011547005383792366,2024-07-08T14:12:39.000000-0300,2024-07-11T16:10:23.000000-0300,1,1,3,0.75,2275.0,0.0011574011410416672,false,true,false,false,38.667270378898785,Bronze
derkodierer,1,30000.0,30000.0,30000.0,657.89,45.6,,2025-04-04T15:27:14.000000-0300,2025-04-04T15:27:14.000000-0300,1,1,0,1.0,30000.0,,false,false,false,false,38.43808840853279,Bronze
emilianochinelli,5,4169.8099999999995,833.9619999999999,398.75,4051.94,1.0076,0.02370232056149778,2024-07-10T15:35:49.000000-0300,2024-08-02T20:14:18.000000-0300,2,2,23,0.20833333333333334,173.7420833333333,0.023523541644995812,false,true,false,false,38.24003248682887,Bronze
P2P-ec65c65w,1,29317.86,29317.86,29317.86,624.05,46.98,,2025-04-08T18:09:57.000000-0300,2025-04-08T18:09:57.000000-0300,1,1,0,1.0,29317.86,,false,false,false,false,37.95062915429957,Bronze
SebaCripto,2,691.12,345.56,345.56,671.6500000000001,1.0295,0.043133513652379475,2024-07-21T22:40:01.000000-0300,2024-10-23T18:43:12.000000-0300,1,2,93,0.02127659574468085,7.352340425531915,0.041897536330626005,false,true,false,true,37.58976679965574,Bronze
P2P-fc7eeeq9,1,28365.0,28365.0,28365.0,600.44,47.24,,2025-04-13T20:30:01.000000-0300,2025-04-13T20:30:01.000000-0300,1,1,0,1.0,28365.0,,false,false,false,false,37.26971259026775,Bronze
P2P-a109deob,2,7291.95,3645.975,3645.975,334.95000000000005,22.075,29.762124420141784,2025-05-16T14:03:53.000000-0300,2025-05-16T16:01:33.000000-0300,1,1,0,2.0,7291.95,1.3482276068014398,false,true,true,false,37.210848959020026,Bronze
Criptobuy,2,4775.01,2387.505,2387.505,4712.26,1.0099999999999998,0.009899494936611596,2025-04-13T17:38:30.000000-0300,2025-05-15T21:01:01.000000-0300,1,1,32,0.06060606060606061,144.69727272727275,0.009801480135259008,false,true,false,true,37.165660875255185,Bronze
P2P-bc3c1at5,1,28046.33,28046.33,28046.33,600.05,46.74,,2025-04-14T19:25:37.000000-0300,2025-04-14T19:25:37.000000-0300,1,1,0,1.0,28046.33,,false,false,false,false,37.04199006916285,Bronze
juanjdp,3,2320.99,773.6633333333333,500.0,2295.9300000000003,1.0076666666666665,0.009504384952922182,2025-04-12T13:31:59.000000-0300,2025-05-07T15:04:03.000000-0300,2,1,25,0.11538461538461539,89.26884615384614,0.009432072397871832,false,true,false,false,37.028449307542644,Bronze
P2P-e5e102xw,1,28000.0,28000.0,28000.0,596.76,46.92,,2025-04-14T12:12:00.000000-0300,2025-04-14T12:12:00.000000-0300,1,1,0,1.0,28000.0,,false,false,false,false,37.0088825146306,Bronze
P2P-f1cdffvf,7,6652.200000000001,950.3142857142858,1038.05,6398.67,1.0411428571428571,0.008315218406203013,2025-05-08T19:32:31.000000-0300,2025-05-10T11:13:16.000000-0300,1,1,1,3.5,3326.1000000000004,0.007986625801786648,false,true,true,false,36.808476244256006,Bronze
P2P-6d8f04rk,1,27450.0,27450.0,27450.0,587.54,46.72,,2025-04-09T17:15:53.000000-0300,2025-04-09T17:15:53.000000-0300,1,1,0,1.0,27450.0,,false,false,false,false,36.615850893807504,Bronze
NeoxCript,1,27019.11,27019.11,27019.11,610.05,44.29,,2025-03-20T17:34:38.000000-0300,2025-03-20T17:34:38.000000-0300,1,1,0,1.0,27019.11,,false,false,false,false,36.30793562999575,Bronze
sobrino77,1,27000.0,27000.0,27000.0,579.52,46.59,,2025-04-15T20:19:32.000000-0300,2025-04-15T20:19:32.000000-0300,1,1,0,1.0,27000.0,,false,false,false,false,36.29427956767951,Bronze
P2P-b4646erv,1,26906.28,26906.28,26906.28,590.05,45.6,,2025-04-04T20:37:52.000000-0300,2025-04-04T20:37:52.000000-0300,1,1,0,1.0,26906.28,,false,false,false,false,36.22730697949125,Bronze
P2P-d17b99yo,3,3526.32,1175.44,1508.94,3499.8500000000004,1.0076666666666667,0.0015275252316518148,2025-04-05T17:10:43.000000-0300,2025-05-07T13:46:52.000000-0300,1,1,31,0.09375,110.1975,0.0015159033063034879,false,true,false,true,36.21854880087888,Bronze
P2P-6b3180cp,3,3549.17,1183.0566666666666,1006.94,3536.8500000000004,1.0039999999999998,0.002999999999999975,2025-03-29T13:40:41.000000-0300,2025-04-23T15:46:02.000000-0300,1,1,25,0.11538461538461539,136.50653846153847,0.002988047808764916,false,true,false,false,35.906110354929034,Bronze
P2P-eafc4fyo,1,26204.73,26204.73,26204.73,560.05,46.79,,2025-04-14T14:30:58.000000-0300,2025-04-14T14:30:58.000000-0300,1,1,0,1.0,26204.73,,false,false,false,false,35.72597728205771,Bronze
el_carpincho,2,5000.0,2500.0,2500.0,4956.38,1.009,0.0014142135623730178,2025-04-06T16:49:27.000000-0300,2025-04-07T13:04:39.000000-0300,1,1,0,2.0,5000.0,0.0014015991698444182,false,true,true,false,35.57301473475547,Bronze
poul35,3,420.22,140.07333333333335,153.63,419.4,1.002,0.0010000000000000286,2025-03-18T16:03:19.000000-0300,2025-04-01T21:17:50.000000-0300,2,1,14,0.2,28.014666666666667,0.0009980039920159966,false,true,false,false,35.06741373803902,Bronze
P2P-7af467qs,2,3500.0,1750.0,1750.0,3339.2999999999997,1.0434999999999999,0.009192388155425127,2025-05-09T13:42:52.000000-0300,2025-05-19T12:48:56.000000-0300,1,1,9,0.2,350.0,0.008809188457522883,false,true,false,false,34.994260999260334,Bronze
P2P-a8edf6qu,2,3900.0,1950.0,1950.0,3771.76,1.034,0.0,2025-03-31T15:21:46.000000-0300,2025-03-31T15:39:33.000000-0300,1,1,0,2.0,3900.0,0.0,false,true,true,false,34.786951493109264,Bronze
P2P-57aace59,1,24483.41,24483.41,24483.41,552.05,44.35,,2025-03-25T19:31:06.000000-0300,2025-03-25T19:31:06.000000-0300,1,1,0,1.0,24483.41,,false,false,false,false,34.49591693741186,Bronze
P2P-457943cp,2,799.6600000000001,399.83000000000004,399.83000000000004,795.9,1.0059999999999998,0.007071067811865403,2025-04-10T12:32:53.000000-0300,2025-05-15T12:51:46.000000-0300,1,1,35,0.05555555555555555,22.21277777777778,0.007028894445194239,false,true,false,true,34.48924761173699,Bronze
Jeyurmona23,2,1399.95,699.975,699.9749999999999,1397.95,1.001,0.0014142135623731748,2024-07-11T14:15:43.000000-0300,2024-08-06T15:05:11.000000-0300,1,1,26,0.07407407407407407,51.85,0.0014128007616115634,false,true,false,false,34.42506592983076,Bronze
P2P-1b8044xb,1,24052.83,24052.83,24052.83,515.05,46.7,,2025-04-11T15:39:49.000000-0300,2025-04-11T15:39:49.000000-0300,1,1,0,1.0,24052.83,,false,false,false,false,34.18822320051366,Bronze
P2P-3478c3ar,2,3021.0,1510.5,1510.5,2921.65,1.034,0.0,2025-03-31T13:15:50.000000-0300,2025-03-31T13:45:15.000000-0300,1,1,0,2.0,3021.0,0.0,false,true,true,false,34.15881550273925,Bronze
P2P-b894beif,3,2635.92,878.64,1110.94,2609.8500000000004,1.01,0.0,2025-04-04T11:50:50.000000-0300,2025-04-04T12:29:31.000000-0300,1,1,0,3.0,2635.92,0.0,false,true,true,false,33.883636199927324,Bronze
P2P-62b1d38x,1,23402.34,23402.34,23402.34,500.05,46.8,,2025-04-10T12:09:44.000000-0300,2025-04-10T12:09:44.000000-0300,1,1,0,1.0,23402.34,,false,false,false,false,33.72338112955144,Bronze
P2P-a7ed35zs,1,23293.81,23293.81,23293.81,501.05,46.49,,2025-04-07T15:30:25.000000-0300,2025-04-07T15:30:25.000000-0300,1,1,0,1.0,23293.81,,false,false,false,false,33.645825271718834,Bronze
P2P-416c79m4,1,23257.44,23257.44,23257.44,495.05,46.98,,2025-04-08T16:52:09.000000-0300,2025-04-08T16:52:09.000000-0300,1,1,0,1.0,23257.44,,false,false,false,false,33.61983516253822,Bronze
Pochi08,1,23167.31,23167.31,23167.31,500.05,46.33,,2025-04-06T16:54:19.000000-0300,2025-04-06T16:54:19.000000-0300,1,1,0,1.0,23167.31,,false,false,false,false,33.55542799892953,Bronze
BoogieMan2K,3,1557.6499999999999,519.2166666666666,520.05,1500.15,1.0383333333333333,0.0028867513459481953,2025-05-05T19:07:18.000000-0300,2025-05-13T18:28:08.000000-0300,1,1,7,0.375,194.70624999999998,0.0027801778612663195,false,true,false,false,33.49666292415398,Bronze
P2P-06cf0eb7,1,23074.74,23074.74,23074.74,493.05,46.8,,2025-04-09T14:14:23.000000-0300,2025-04-09T14:14:23.000000-0300,1,1,0,1.0,23074.74,,false,false,false,false,33.48927720413026,Bronze
Papi Greco,2,745.94,372.97,372.97,744.8599999999999,1.0015,0.0007071067811865482,2024-07-19T16:02:17.000000-0300,2024-08-05T17:09:27.000000-0300,1,1,17,0.1111111111111111,41.44111111111111,0.000706047709622115,false,true,false,false,33.46455777156376,Bronze
P2P-910f6dcw,1,23008.24,23008.24,23008.24,487.05,47.24,,2025-04-09T19:37:39.000000-0300,2025-04-09T19:37:39.000000-0300,1,1,0,1.0,23008.24,,false,false,false,false,33.44175610815802,Bronze
P2P-cf9dc2nv,1,22940.61,22940.61,22940.61,495.05,46.34,,2025-04-06T17:12:17.000000-0300,2025-04-06T17:12:17.000000-0300,1,1,0,1.0,22940.61,,false,false,false,false,33.393427510855716,Bronze
P2P-54417ch0,1,22802.28,22802.28,22802.28,500.05,45.6,,2025-04-04T22:11:57.000000-0300,2025-04-04T22:11:57.000000-0300,1,1,0,1.0,22802.28,,false,false,false,false,33.29457648520396,Bronze
P2P-3700b1lf,1,22800.0,22800.0,22800.0,508.92,44.8,,2025-04-01T20:39:34.000000-0300,2025-04-01T20:39:34.000000-0300,1,1,0,1.0,22800.0,,false,false,false,false,33.292947190484924,Bronze
P2P-77c976xy,1,22793.94,22793.94,22793.94,487.05,46.8,,2025-04-09T14:30:19.000000-0300,2025-04-09T14:30:19.000000-0300,1,1,0,1.0,22793.94,,false,false,false,false,33.28861669662639,Bronze
P2P-24ad9axp,1,22610.51,22610.51,22610.51,510.05,44.33,,2025-03-29T14:47:10.000000-0300,2025-03-29T14:47:10.000000-0300,1,1,0,1.0,22610.51,,false,false,false,false,33.15753707806715,Bronze
P2P-a0a640m2,1,22577.25,22577.25,22577.25,500.05,45.15,,2025-04-02T19:43:47.000000-0300,2025-04-02T19:43:47.000000-0300,1,1,0,1.0,22577.25,,false,false,false,false,33.13376938405156,Bronze
Christian,3,1410.5,470.1666666666667,501.5,1401.44,1.0143333333333333,0.01792577287966495,2025-05-09T20:11:44.000000-0300,2025-05-12T15:43:29.000000-0300,1,2,2,1.0,470.1666666666667,0.017672467511993053,false,true,false,false,33.1175364977704,Bronze
P2P-36741aps,1,22500.0,22500.0,22500.0,503.8,44.66,,2025-04-03T15:27:12.000000-0300,2025-04-03T15:27:12.000000-0300,1,1,0,1.0,22500.0,,false,false,false,false,33.078566306399594,Bronze
P2P-3a08f7i0,3,1498.0,499.3333333333333,500.0,1495.0,1.002,0.0,2025-03-25T18:03:14.000000-0300,2025-03-25T18:22:36.000000-0300,1,1,0,3.0,1498.0,0.0,false,true,true,false,33.070475214532735,Bronze
P2P-52d73dld,2,400.0,200.0,200.0,386.09000000000003,1.036,0.0014142135623730178,2025-05-12T14:27:09.000000-0300,2025-05-26T15:49:33.000000-0300,1,1,14,0.13333333333333333,26.666666666666668,0.0013650710061515615,false,true,false,false,33.05296446645167,Bronze
P2P-617b67s9,1,22462.07,22462.07,22462.07,501.05,44.83,,2025-04-02T12:24:37.000000-0300,2025-04-02T12:24:37.000000-0300,1,1,0,1.0,22462.07,,false,false,false,false,33.051461416621734,Bronze
P2P-9102c9uz,1,22459.0,22459.0,22459.0,501.98,44.74,,2025-03-25T21:38:05.000000-0300,2025-03-25T21:38:05.000000-0300,1,1,0,1.0,22459.0,,false,false,false,false,33.0492675855746,Bronze
P2P-c2ec99nk,1,22420.0,22420.0,22420.0,501.34,44.72,,2025-04-01T12:54:53.000000-0300,2025-04-01T12:54:53.000000-0300,1,1,0,1.0,22420.0,,false,false,false,false,33.0213980706435,Bronze
P2P-a8323cji,1,22379.82,22379.82,22379.82,504.05,44.4,,2025-03-30T20:44:27.000000-0300,2025-03-30T20:44:27.000000-0300,1,1,0,1.0,22379.82,,false,false,false,false,32.99268532423501,Bronze
P2P-f410a8iv,1,22350.0,22350.0,22350.0,490.13,45.6,,2025-04-04T21:02:19.000000-0300,2025-04-04T21:02:19.000000-0300,1,1,0,1.0,22350.0,,false,false,false,false,32.97137586435693,Bronze
P2P-1659ee7f,1,22335.28,22335.28,22335.28,504.75,44.25,,2025-05-04T14:14:03.000000-0300,2025-05-04T14:14:03.000000-0300,1,1,0,1.0,22335.28,,false,false,false,false,32.9608569089778,Bronze
P2P-d21c47dq,2,262.64,131.32,131.32,159.029,97947.12,5760.190834494987,2025-04-26T15:11:34.000000-0300,2025-05-10T15:57:07.000000-0300,1,1,14,0.13333333333333333,17.509333333333334,0.05880919045394073,false,true,false,false,32.95480660565847,Bronze
P2P-bd3d6dvi,1,22321.77,22321.77,22321.77,501.05,44.55,,2025-04-03T15:34:46.000000-0300,2025-04-03T15:34:46.000000-0300,1,1,0,1.0,22321.77,,false,false,false,false,32.9512026231645,Bronze
P2P-36e075lt,1,22320.0,22320.0,22320.0,500.22,44.62,,2025-04-02T17:17:03.000000-0300,2025-04-02T17:17:03.000000-0300,1,1,0,1.0,22320.0,,false,false,false,false,32.9499377759484,Bronze
P2P-563f92xu,1,22245.0,22245.0,22245.0,501.12,44.39,,2025-03-31T18:50:17.000000-0300,2025-03-31T18:50:17.000000-0300,1,1,0,1.0,22245.0,,false,false,false,false,32.89634255492706,Bronze
P2P-db68f5rk,3,697.19,232.39666666666668,240.14,693.8499999999999,1.0043333333333333,0.004041451884327375,2025-04-02T21:39:45.000000-0300,2025-04-10T20:40:50.000000-0300,1,1,7,0.375,87.14875,0.004024014488211791,false,true,false,false,32.881775672420446,Bronze
Cryptoagil,2,1200.0,600.0,600.0,1132.06,1.06,0.0,2024-07-19T15:01:16.000000-0300,2024-07-19T15:02:09.000000-0300,1,1,0,2.0,1200.0,0.0,false,true,true,false,32.85752353634131,Bronze
EmiMz0806,1,22163.88,22163.88,22163.88,486.05,45.6,,2025-04-04T14:52:21.000000-0300,2025-04-04T14:52:21.000000-0300,1,1,0,1.0,22163.88,,false,false,false,false,32.838373963870396,Bronze
P2P-805322it,2,310.65999999999997,155.32999999999998,155.32999999999998,308.13,1.0074999999999998,0.0035355339059328977,2025-03-28T17:20:52.000000-0300,2025-04-09T17:11:12.000000-0300,1,1,11,0.16666666666666666,25.888333333333332,0.0035092147949706185,false,true,false,false,32.824738277527224,Bronze
Shorminoguez,3,1085.0600000000002,361.6866666666667,268.91,1076.3,1.0073333333333334,0.004618802153516994,2025-04-03T14:30:13.000000-0300,2025-04-04T11:47:59.000000-0300,1,1,0,3.0,1085.0600000000002,0.0045851775183821915,false,true,true,false,32.77538707361875,Bronze
UruguayChange,1,22000.0,22000.0,22000.0,509.37,43.19,,2025-05-15T18:19:16.000000-0300,2025-05-15T18:19:16.000000-0300,1,1,0,1.0,22000.0,,false,false,false,false,32.72126483292404,Bronze
P2P-9c5ee1d2,1,22000.0,22000.0,22000.0,490.74,44.83,,2025-04-02T13:04:58.000000-0300,2025-04-02T13:04:58.000000-0300,1,1,0,1.0,22000.0,,false,false,false,false,32.72126483292404,Bronze
