date,drawdown
2025-05-10,-0.9999511477553141
2025-05-12,-0.9999515734528527
2025-05-13,-0.9999518892081168
2025-05-14,-0.9999522408655831
2025-05-15,-0.9999524954687449
2025-05-16,-0.9999523200345415
2025-05-17,-0.9999523881566684
2025-05-18,-0.9999524176148855
2025-05-19,-0.9999530833179873
2025-05-20,-0.9999529543067777
2025-05-21,-0.9999524212971627
2025-05-22,-0.9999523955212227
2025-05-23,-0.9999526595930971
2025-05-24,-0.9999522224541975
2025-05-25,-0.9999521782668719
2025-05-26,-0.9999523145111258
2025-05-27,-0.9999516590657961
2025-05-28,-0.9999525096718138
