session_id,session_start_hour,session_end_hour,total_ops,total_volume,hour_span
124,21,21,1,1260.0,0
246,17,17,1,1500.0,0
1306,19,19,1,158.52,0
886,19,19,1,1900.0,0
654,9,9,1,402.78,0
2065,11,10,2,4200.0,1
1562,22,22,1,15000.0,0
505,9,9,1,178.59,0
371,17,17,1,200.0,0
1684,13,13,1,200.0,0
1413,11,11,1,1222.74,0
630,18,18,2,600.0,0
502,14,14,1,45.9,0
1824,13,13,1,400.0,0
1434,13,13,1,200.0,0
261,14,14,1,1064.0,0
2464,16,16,1,1220.11,0
2467,14,14,1,488.68,0
1431,18,18,1,493.0,0
1553,23,23,3,8130.0,0
1282,9,9,1,623.6,0
2086,17,17,1,200.0,0
2208,11,10,2,1260.99,1
1297,21,21,1,100.0,0
103,15,15,1,50694.81,0
1166,19,19,1,207.0,0
1041,18,18,1,857.33,0
895,17,17,1,4000.0,0
100,17,17,1,20000.0,0
1681,17,17,1,999.99,0
1815,12,12,1,1000.0,0
779,13,13,1,540.19,0
1026,19,19,1,517.0,0
1934,16,16,3,6645.0,0
2199,19,19,1,2399.99,0
2333,13,13,1,67766.0,0
1547,13,13,1,8000.0,0
636,22,20,6,13287.220000000001,2
1541,13,13,1,216.0,0
2482,16,16,1,59000.0,0
374,21,21,1,200.0,0
1419,19,19,1,410.97,0
520,21,21,1,45.05,0
1154,23,23,1,200.0,0
782,15,15,1,336.26,0
785,14,13,4,13248.1,1
2488,13,13,1,3000.0,0
1940,18,18,1,415.0,0
377,12,12,1,262.63,0
2351,14,13,2,20842.8,1
648,19,19,1,3000.0,0
770,1,1,1,1500.07,0
1288,20,20,1,200.0,0
1559,19,19,2,18850.0,0
365,12,12,1,500.0,0
2348,16,17,3,487.96000000000004,1
1702,12,12,1,300.0,0
1690,18,18,1,300.0,0
2217,13,13,2,742.96,0
1437,10,10,1,315.0,0
2205,17,17,1,500.0,0
2071,13,13,1,750.0,0
761,14,14,1,203.06,0
1175,17,17,1,580.0,0
1943,11,11,1,500.0,0
252,14,15,6,40352.2,1
1422,12,12,1,333.77,0
1160,15,15,1,500.0,0
1178,18,18,1,792.69,0
1294,13,13,1,6979.0,0
1696,14,14,1,319.3,0
2092,11,11,1,372.17,0
776,10,10,1,891.9,0
2339,13,13,1,22625.0,0
1300,15,15,1,300.0,0
1032,15,15,1,100.0,0
1023,11,11,1,500.0,0
1687,15,15,2,31300.0,0
2220,22,22,1,410.0,0
1556,13,13,1,500.0,0
368,14,14,1,200.0,0
1565,12,12,1,12000.0,0
913,16,16,1,2000.0,0
1803,16,16,1,400.0,0
2357,17,15,8,103042.65,2
2202,13,13,1,1000.0,0
889,19,19,1,2500.0,0
1568,15,15,1,5000.0,0
2330,16,16,1,579.95,0
1020,13,13,1,1000.0,0
1410,12,12,1,857.0,0
1544,20,21,2,4200.0,1
764,23,23,1,133.34,0
118,18,18,1,150.44,0
1017,19,19,1,309.6,0
1809,20,20,1,4000.0,0
773,12,12,1,347.48,0
258,19,19,1,2096.12,0
1157,11,11,2,310.45,0
2461,19,19,1,1299.73,0
1291,15,15,1,300.0,0
240,16,16,1,10000.0,0
2080,14,14,1,428.55,0
2074,17,17,1,1200.0,0
231,15,15,1,4198.0,0
523,21,20,2,327.03,1
1693,18,18,1,320.0,0
1812,18,18,1,200.0,0
2354,18,17,4,85439.41999999998,1
1169,14,14,2,412.03999999999996,0
1151,14,14,1,637.05,0
1675,19,19,1,1447.6,0
755,16,16,1,513.84,0
493,20,20,1,4000.0,0
1946,9,9,1,3000.0,0
386,16,16,1,2440.0,0
1550,16,16,1,500.0,0
2327,23,23,1,1999.95,0
115,23,23,1,349.99,0
2223,15,15,1,242.67,0
2089,13,12,2,701.2,1
2479,15,15,1,112.64,0
898,18,18,2,8298.0,0
234,19,19,2,3250.0,0
2345,23,23,1,425.72,0
2226,11,11,1,1000.0,0
1699,10,11,2,19111.0,1
2214,21,21,1,336.39,0
1285,18,18,1,1681.77,0
237,23,23,1,13000.0,0
1303,10,10,1,528.15,0
514,16,15,2,70600.0,1
627,1,1,1,90.04,0
1672,14,14,1,6100.0,0
1044,21,21,1,500.0,0
1821,15,15,1,642.77,0
767,8,8,1,159.34,0
1937,10,9,2,3870.0,1
916,13,13,1,148.74,0
2211,17,17,3,6014.16,0
624,8,8,1,195.4,0
392,11,11,1,1485.0,0
1038,22,22,2,1272.5900000000001,0
2476,12,12,4,1614.1,0
1047,23,23,1,509.56,0
2196,12,12,1,1606.28,0
651,22,22,1,1000.0,0
1309,15,15,1,149.08,0
112,14,14,2,27279.5,0
2473,23,23,1,100.0,0
1425,19,19,1,3500.0,0
127,15,15,1,5000.0,0
1833,9,9,1,1000.0,0
2095,11,11,1,1000.0,0
389,12,12,1,500.0,0
2342,17,18,4,89143.51000000001,1
1952,15,15,1,8709.99,0
249,14,14,1,1287.0,0
1279,23,23,1,766.06,0
1571,20,19,4,11585.0,1
383,22,23,3,772.22,1
1818,17,17,1,400.0,0
1029,15,15,1,400.0,0
1678,9,9,1,524.54,0
1148,13,14,2,597.45,1
1163,21,21,1,200.0,0
1827,12,12,1,400.0,0
2336,20,20,1,4570.0,0
496,17,17,1,100.8,0
508,19,19,1,217.0,0
362,20,20,1,216.41,0
1964,17,17,1,700.0,0
2390,16,16,1,201.01,0
666,17,17,1,50.32,0
1077,15,15,1,600.0,0
157,16,16,1,511.68,0
1449,10,10,1,200.0,0
922,23,23,1,200.0,0
815,13,13,1,169.54,0
2244,11,11,1,619.31,0
2518,18,18,1,4154.92,0
407,18,18,1,50.0,0
788,16,16,2,4000.0,0
946,12,13,3,5592.83,1
401,19,19,1,654.45,0
160,1,1,1,8400.0,0
2372,23,23,1,506.44,0
1458,17,17,1,200.0,0
2253,17,17,1,1100.0,0
1193,17,17,1,496.5,0
1863,9,9,1,400.0,0
943,19,19,1,400.0,0
1211,16,16,1,201.6,0
2384,17,17,1,241.75,0
23,11,11,3,8724.82,0
2238,13,13,1,342.19,0
1312,14,14,1,120.12,0
553,22,21,2,534.73,1
294,15,15,2,24888.07,0
2521,13,13,2,32549.809999999998,0
2512,21,21,1,25000.0,0
2107,14,14,1,1487.18,0
2360,21,21,2,301.78999999999996,0
2119,13,13,1,450.0,0
535,6,6,1,109.2,0
1601,12,12,1,7501.89,0
291,16,16,1,75510.0,0
818,19,19,1,104.9,0
163,19,19,1,12793.7,0
142,23,23,1,501.15,0
1336,10,10,1,106.61,0
1592,13,12,4,4519.0,1
398,12,12,1,1000.0,0
1333,20,20,1,861.77,0
1467,11,11,1,206.8,0
288,21,21,2,98599.24,0
1839,15,15,1,990.0,0
1443,9,9,1,400.0,0
1595,17,17,1,10500.0,0
544,14,14,1,139.79,0
2375,14,14,1,40000.0,0
2229,10,10,3,4642.0,0
139,14,14,1,15469.74,0
145,11,11,2,7652.79,0
11,15,15,1,1245.0,0
1580,10,10,2,20599.83,0
550,11,11,1,27.03,0
672,14,14,1,298.25,0
1851,12,12,1,700.0,0
1982,19,19,1,1000.0,0
684,15,15,1,241.07,0
1342,13,13,1,500.0,0
1714,18,18,1,394.0,0
1845,9,9,1,500.0,0
2381,16,17,2,36004.26,1
26,14,14,1,3000.0,0
1473,17,17,1,805.0,0
791,21,21,1,875.25,0
1598,8,8,1,650.0,0
413,17,17,1,650.0,0
934,17,17,1,3100.0,0
1589,18,18,1,1000.0,0
2515,12,13,4,22004.8,1
1848,11,11,1,687.72,0
1720,9,9,1,300.0,0
1062,18,18,1,266.25,0
678,7,7,1,1483.04,0
532,20,20,1,55.24,0
794,22,22,1,586.98,0
1053,21,21,1,500.0,0
2235,21,21,1,301.0,0
410,13,13,1,1250.0,0
1446,16,16,1,300.0,0
919,10,10,2,5000.0,0
1973,14,14,2,3501.46,0
556,10,10,1,25.17,0
1205,20,21,2,575.5699999999999,1
1991,17,17,1,3328.0,0
1577,17,18,4,9577.0,1
1866,18,18,1,1972.65,0
681,11,11,1,530.55,0
1190,14,14,1,632.35,0
1068,17,17,2,5069.83,0
416,23,23,1,1000.0,0
937,15,15,1,164.76,0
1065,12,12,4,2641.52,0
148,15,15,1,502.28,0
1199,16,16,1,6700.0,0
660,9,9,2,846.72,0
547,22,22,1,12000.0,0
931,17,17,1,50.0,0
1324,18,18,1,300.0,0
1181,21,21,1,396.4,0
2363,18,18,1,117.83,0
32,22,22,2,3797.22,0
1997,12,12,1,400.0,0
1318,14,14,1,110.43,0
2506,21,21,1,1242.66,0
1705,11,11,1,500.0,0
282,23,23,1,3955.0,0
1056,11,12,2,1991.0,1
2250,16,16,1,1500.0,0
133,18,18,1,3741.84,0
2256,14,14,1,350.0,0
151,22,22,1,514.02,0
940,8,8,1,204.5,0
1726,17,17,1,250.0,0
1717,19,19,1,320.0,0
2104,17,17,2,1424.0,0
1315,14,14,1,1290.9,0
2378,20,20,1,230.68,0
2369,17,17,1,27019.11,0
2232,12,12,1,770.0,0
657,21,22,2,1958.76,1
5,12,12,1,2500.0,0
1050,13,13,1,500.0,0
809,11,11,1,500.0,0
14,9,9,1,4412.0,0
806,16,16,1,589.5,0
2491,15,15,1,150.0,0
1208,9,9,1,353.07,0
1985,10,10,1,400.0,0
136,22,22,1,2162.0,0
419,0,0,1,15363.6,0
422,18,18,1,146.16,0
1732,14,14,1,200.0,0
1836,21,21,1,793.95,0
1711,14,14,1,2245.0,0
2509,17,17,1,56046.0,0
395,18,18,1,200.0,0
687,19,19,1,4000.0,0
2259,12,12,4,10586.7,0
1059,14,14,1,989.36,0
1994,12,12,1,4461.5,0
797,12,12,2,414.95000000000005,0
1708,14,14,1,1100.0,0
2500,12,12,1,498.44,0
29,20,20,1,1839.36,0
1080,19,19,1,1695.19,0
1470,16,16,1,400.0,0
675,11,11,1,1201.53,0
2122,14,14,1,8420.0,0
285,16,16,2,41433.2,0
800,14,14,1,320.09,0
1967,11,11,2,2000.0,0
2241,13,13,2,2116.88,0
1330,15,15,1,116.53,0
1970,10,10,1,800.0,0
1988,21,21,1,2600.0,0
1196,23,23,1,300.0,0
949,23,23,1,383.52,0
1586,22,22,1,390.0,0
2110,19,19,1,400.0,0
663,8,8,1,452.5,0
276,11,11,1,1035.32,0
270,11,11,1,1000.35,0
1202,12,12,1,1390.2,0
2098,12,12,1,1000.0,0
1464,12,12,2,1060.75,0
267,14,14,2,1136.1399999999999,0
273,16,17,5,69465.0,1
8,11,11,2,2704.0,0
1860,22,22,1,500.0,0
529,16,16,1,5000.0,0
1574,10,10,1,8000.0,0
1455,16,16,2,785.0,0
2101,15,15,1,2000.0,0
1184,12,12,1,207.0,0
538,19,19,1,25000.0,0
2125,11,11,1,1372.0,0
279,16,16,1,2047.89,0
154,13,13,1,1300.0,0
264,20,20,2,4898.09,0
541,13,13,1,40.25,0
1604,19,19,3,4630.0,0
2128,18,18,1,710.0,0
404,18,18,1,250.0,0
925,10,11,2,896.5,1
1187,19,19,1,613.13,0
2497,18,18,1,517.55,0
2247,13,13,1,373.08,0
17,15,14,3,13720.0,1
2366,23,23,1,200.94,0
1842,12,12,1,1000.0,0
425,14,14,1,100.0,0
1976,8,8,1,800.0,0
1723,12,12,1,200.0,0
2113,13,13,1,251.25,0
2503,15,15,1,325.01,0
1321,11,11,1,100.0,0
526,18,18,1,27.03,0
20,23,23,1,971.75,0
1735,21,22,3,1050.0,1
2116,20,20,1,600.0,0
2,18,18,1,548.6,0
2387,20,20,2,53941.81,0
1857,18,18,1,1600.0,0
2494,19,19,1,8000.0,0
1583,18,18,1,7159.0,0
1327,17,17,1,100.0,0
928,13,13,1,7000.0,0
1071,16,16,1,1203.88,0
803,10,10,1,682.28,0
1729,11,10,3,1800.0,1
1854,17,16,6,8611.27,1
812,8,8,1,135.1,0
1452,19,19,1,465.54,0
1074,12,12,1,200.0,0
669,20,20,1,257.62,0
1339,18,18,1,102.25,0
1461,12,12,1,250.0,0
1979,14,14,1,2100.0,0
2158,22,22,1,213.06,0
1101,14,13,2,1972.0,1
821,13,13,1,5150.25,0
1875,13,13,1,500.0,0
431,18,18,1,24000.0,0
714,14,14,1,304.11,0
2009,22,22,1,2000.0,0
1637,9,9,2,1405.0,0
1220,15,15,2,2160.0,0
696,13,12,2,370.0,1
1753,15,15,1,500.0,0
2146,20,20,1,402.72,0
708,20,20,1,2976.0,0
964,16,16,1,650.0,0
2143,16,16,3,1521.3,0
1092,11,11,2,3480.0,0
851,9,9,2,2381.4,0
437,21,21,1,90.0,0
2524,21,21,1,403.3,0
35,16,16,2,6271.34,0
297,16,16,1,19775.0,0
1494,17,17,2,510.0,0
1491,10,10,1,311.0,0
1890,11,11,2,1848.0,0
1095,21,21,1,2100.0,0
2152,15,15,1,452.62,0
2268,12,12,1,4573.97,0
2149,18,18,1,931.0,0
1232,14,14,1,1207.43,0
2289,19,19,1,300.0,0
1369,14,14,2,864.0,0
428,19,19,2,12810.41,0
824,12,12,1,482.64,0
1759,10,10,3,2611.79,0
1762,16,16,1,1597.17,0
303,15,15,2,10911.73,0
690,22,22,2,162.0,0
1628,22,22,1,200.0,0
321,20,20,1,390.0,0
961,10,10,1,296.43,0
1214,21,21,1,1000.0,0
324,15,15,1,105.0,0
434,13,13,1,150.0,0
1765,11,10,3,1018.62,1
2417,17,17,1,8000.0,0
2015,10,10,1,1850.0,0
711,0,0,1,206.64,0
1750,0,0,1,2290.71,0
2030,9,9,1,3017.0,0
1741,15,15,1,365.0,0
2003,17,17,1,2442.65,0
1893,11,11,1,1000.0,0
1482,10,10,1,461.53,0
1363,20,20,1,1982.0,0
1083,9,10,3,1800.0,1
1372,18,18,1,500.0,0
309,18,18,1,12000.0,0
1747,17,17,1,200.0,0
44,1,1,1,9922.0,0
2420,13,14,7,36127.93,1
38,19,19,2,8677.41,0
1896,15,15,2,1531.31,0
1238,15,15,1,398.4,0
1244,9,9,1,687.0,0
2000,13,13,2,3335.16,0
1357,13,13,1,155.46,0
973,12,12,1,3105.0,0
833,8,8,1,8163.54,0
958,15,15,1,150.0,0
848,14,14,1,297.0,0
65,20,20,1,1029.12,0
2402,14,14,1,20000.0,0
455,14,14,1,89.99,0
1351,18,18,1,1010.47,0
586,13,13,2,860.03,0
1744,14,14,1,298.0,0
717,10,10,1,156.82,0
56,12,12,2,20921.0,0
187,13,13,1,27934.5,0
2021,10,10,1,5190.0,0
1086,14,14,1,249.0,0
970,14,14,1,2200.0,0
2155,11,11,2,4752.95,0
1217,12,12,1,2409.69,0
62,0,0,1,1590.0,0
1104,17,17,1,367.08,0
1607,11,11,1,6500.0,0
2283,17,17,1,345.45,0
2271,15,15,1,3931.79,0
705,0,0,1,1000.0,0
836,12,12,1,430.53,0
955,16,16,1,184.08,0
2018,18,18,1,500.0,0
952,13,13,1,154.35,0
702,19,19,1,203.72,0
839,0,0,1,3860.0,0
2161,13,13,1,1998.0,0
53,14,14,1,1500.0,0
1869,12,12,1,1000.0,0
1226,16,16,1,500.0,0
574,16,16,1,900.0,0
1354,15,15,1,2501.4,0
2396,21,21,1,2813.73,0
1756,13,13,2,749.0,0
2277,15,15,1,381.6,0
196,12,12,2,25469.85,0
2262,16,16,1,400.0,0
979,18,18,1,500.0,0
1872,22,22,1,1499.48,0
181,15,14,2,1700.0,1
830,15,15,1,1605.0,0
565,11,11,1,40.54,0
845,18,18,1,324.78,0
1881,17,17,1,400.0,0
2292,20,20,2,656.95,0
562,9,9,1,68.07,0
583,18,18,1,100.0,0
452,15,15,2,645.5,0
1768,14,14,1,200.0,0
2274,13,13,1,1893.21,0
1497,9,9,1,400.0,0
59,16,16,1,1930.29,0
1089,23,23,3,6761.06,0
2414,21,21,1,156.1,0
699,20,20,1,989.0,0
449,20,20,1,7000.0,0
1738,13,12,2,5000.0,1
720,9,9,1,100.82,0
2527,15,15,2,75310.0,0
1884,12,12,3,3610.1900000000005,0
1506,16,16,1,1000.0,0
327,12,12,2,1029.0,0
2411,17,17,1,101.05,0
1476,11,11,1,1134.1,0
2012,17,17,1,5195.84,0
1360,13,13,1,300.0,0
178,18,18,1,5231.77,0
169,18,18,2,83435.0,0
1235,18,18,1,1015.91,0
166,15,15,2,19958.39,0
2027,21,21,1,1146.37,0
172,14,14,2,3365.6400000000003,0
580,19,19,1,25.88,0
2137,15,15,1,297.3,0
1348,13,13,1,2030.0,0
318,14,14,1,16200.0,0
1613,19,19,1,4134.0,0
1485,14,14,1,475.0,0
1223,11,11,1,210.0,0
2393,15,15,1,251.44,0
315,16,16,1,1050.0,0
982,16,16,1,200.0,0
2286,16,16,1,330.0,0
559,19,19,1,251.91,0
443,11,11,1,100.0,0
1479,19,19,1,4500.0,0
1345,20,20,2,1695.98,0
2423,11,12,8,4810.94,1
1241,16,16,1,1660.61,0
842,15,15,1,2256.3,0
193,16,16,2,14200.0,0
2399,15,15,1,109.71,0
1631,19,19,2,5000.0,0
1500,13,13,1,350.0,0
1113,13,13,1,290.46,0
47,15,16,5,107477.63,1
967,16,16,1,860.0,0
312,10,10,1,300.0,0
50,17,17,1,1040.0,0
827,19,19,1,1500.0,0
693,16,16,1,293.1,0
190,21,21,1,35000.0,0
1625,14,14,1,8000.0,0
2006,11,11,1,1600.0,0
184,19,18,2,4730.0,1
175,19,19,1,112865.35,0
1887,14,14,1,1200.8,0
571,12,12,1,216.98,0
2134,13,13,1,200.2,0
1229,19,19,1,205.8,0
1488,19,19,1,618.6,0
976,13,12,4,3664.82,1
1622,20,20,1,1500.0,0
568,13,13,1,211.85,0
1110,19,19,1,1091.51,0
1503,23,23,1,200.0,0
1366,15,15,1,385.0,0
440,22,22,1,400.0,0
1899,14,13,2,1210.0,1
41,19,19,1,6504.24,0
446,17,17,1,150.0,0
2131,15,15,1,1500.0,0
2280,20,20,1,309.66,0
1634,14,14,1,200.0,0
2140,9,9,1,4200.0,0
306,7,7,1,11617.28,0
1619,16,17,2,7200.0,1
2408,19,19,1,21575.75,0
2265,18,18,1,484.0,0
2405,13,13,1,1021.0,0
1098,23,23,1,201.29,0
1878,12,12,2,839.8499999999999,0
1375,17,17,1,450.0,0
1107,12,12,1,204.0,0
1616,12,12,2,1200.0,0
2024,15,14,2,3400.0,1
300,23,23,1,4830.0,0
458,13,13,1,400.14,0
577,18,18,1,452.5,0
589,15,15,1,96.5,0
1610,14,14,1,3100.0,0
2164,22,22,1,958.86,0
601,23,23,1,10.62,0
1271,20,20,1,158.53,0
351,19,19,1,80.77,0
744,18,18,1,165.85,0
1262,15,15,1,199.31,0
1905,12,12,1,2505.0,0
485,20,20,1,197.4,0
208,15,15,1,1146.77,0
1012,9,9,1,500.0,0
1116,20,20,1,207.4,0
354,18,18,1,300.0,0
2325,19,19,1,799.15,0
1125,15,15,1,2000.0,0
229,12,12,2,7143.28,0
2048,21,21,1,790.0,0
476,12,12,1,9000.0,0
1140,16,16,1,200.0,0
1518,18,18,1,200.0,0
869,20,20,1,16140.8,0
467,20,20,1,250.0,0
1408,19,19,1,203.94,0
1801,11,11,1,1000.0,0
223,16,16,1,12389.0,0
726,19,19,1,2180.2,0
1259,15,15,1,5000.0,0
205,20,20,1,3550.0,0
1539,15,15,1,540.0,0
1649,11,11,3,9745.0,0
461,20,20,1,1000.0,0
732,19,19,1,538.21,0
1146,22,22,1,595.91,0
479,15,15,1,190.0,0
750,10,11,2,309.86,1
1006,12,12,1,280.0,0
86,19,19,1,4000.0,0
1640,14,14,1,316.0,0
2298,23,23,1,298.75,0
2033,13,13,2,541.79,0
1277,11,11,1,97.18,0
1911,12,12,2,950.0,0
464,20,21,2,261.03999999999996,1
2316,17,17,1,499.45,0
2039,17,17,1,1005.0,0
2456,20,21,2,506.62,1
2054,11,11,1,430.0,0
345,17,17,1,644.8,0
1393,22,22,1,400.0,0
1405,23,23,2,137.36,0
729,11,11,1,306.47,0
214,16,16,3,68019.4,0
1527,15,15,1,278.0,0
1530,19,19,1,360.0,0
98,17,16,3,48662.880000000005,1
1134,15,15,2,2801.79,0
1509,15,15,1,200.0,0
2319,20,20,1,129.94,0
199,17,17,2,7300.0,0
1655,21,21,1,200.0,0
491,19,19,2,460.0,0
2313,14,14,1,498.45,0
217,22,22,1,6776.0,0
2182,9,9,1,560.0,0
1515,12,12,2,500.0,0
1521,11,11,1,200.0,0
2176,15,15,1,1001.0,0
985,11,11,1,2000.0,0
2194,15,15,1,499.0,0
202,16,16,1,6985.0,0
1396,12,12,1,300.0,0
333,13,13,1,50.0,0
595,19,18,2,647.34,1
1795,13,13,1,400.0,0
866,12,13,3,3345.01,1
2438,15,15,2,35593.81,0
991,17,17,1,489.96,0
604,20,20,1,42.5,0
1536,18,18,1,140.0,0
2173,10,10,1,7000.0,0
2453,13,13,1,38000.0,0
738,11,11,1,1501.5,0
2045,16,16,2,2800.0,0
1652,14,15,2,2042.0,1
488,14,14,3,1475.69,0
622,17,17,1,11.6,0
1902,20,20,1,1296.1,0
1131,19,19,1,2500.0,0
2060,17,18,2,5544.84,1
1250,19,19,1,200.0,0
592,10,10,1,723.48,0
2432,12,12,1,42964.69,0
619,0,0,1,3951.0,0
1000,20,20,1,763.7,0
616,10,10,1,38.32,0
735,16,16,1,392.22,0
1387,11,11,1,200.0,0
2191,14,14,1,2091.6,0
610,17,17,1,50.71,0
1798,16,16,2,3900.0,0
1780,14,14,1,520.0,0
1661,17,17,2,253030.58,0
1926,10,11,2,9699.99,1
2429,22,22,2,10233.68,0
2042,12,12,1,233.2,0
1143,18,18,1,290.36,0
753,16,16,1,296.82,0
2036,16,16,1,1328.85,0
2179,10,10,1,447.75,0
723,13,13,2,2226.25,0
92,21,21,2,2405.06,0
83,16,16,1,2000.0,0
2447,17,17,1,202.57,0
994,23,23,1,603.65,0
1381,13,13,1,492.5,0
1378,22,22,1,134.69,0
881,16,16,1,9544.4,0
2185,12,12,2,3639.51,0
2426,16,16,1,739.67,0
336,14,14,1,75.0,0
1003,14,14,2,6822.0,0
1137,13,13,2,2787.5,0
863,16,16,3,37880.85,0
74,19,19,1,1366.08,0
741,9,9,1,493.5,0
1265,21,21,1,2600.0,0
1917,15,15,1,8000.0,0
884,19,18,2,13243.0,1
2301,14,14,1,5416.32,0
1015,17,17,1,1000.0,0
1533,16,16,1,23630.0,0
1783,22,22,1,787.5,0
2304,15,15,1,5781.0,0
878,18,18,1,80750.0,0
95,17,16,5,18140.96,1
1667,16,16,1,435.0,0
747,19,19,1,149.17,0
613,12,12,2,1100.0,0
473,0,0,1,296.4,0
89,15,15,1,220.0,0
68,0,0,1,4300.0,0
2435,13,13,1,3000.0,0
71,21,21,1,2000.0,0
1268,11,11,1,102.67,0
854,20,20,1,252.45,0
1932,11,11,1,1050.0,0
1256,18,18,1,107.8,0
2295,13,13,1,9000.0,0
1390,13,14,2,1600.0,1
2441,16,16,1,112510.8,0
1658,12,12,1,300.0,0
2167,11,11,1,234.84,0
1009,15,15,1,248.9,0
2170,17,17,1,400.0,0
598,14,14,2,16500.0,0
1792,10,10,1,600.0,0
1128,11,11,1,227.93,0
220,13,13,1,1979.13,0
348,13,13,2,232.5,0
1923,14,14,1,418.0,0
1274,16,16,1,106.97,0
1664,14,14,3,13809.0,0
988,12,12,1,897.0,0
1643,17,17,1,540.0,0
470,13,13,1,143.88,0
1122,15,15,1,1000.0,0
860,12,12,1,2465.6,0
1646,21,21,1,14727.44,0
1914,8,8,2,1547.79,0
1119,8,8,1,200.0,0
857,12,11,4,8092.12,1
226,19,19,1,6500.0,0
482,20,20,1,300.0,0
2450,21,21,3,168027.97999999998,0
1399,16,16,2,524.0,0
2322,14,14,1,549.94,0
357,13,13,1,362.48,0
607,17,17,1,17.17,0
1908,9,9,1,6315.69,0
1771,22,22,1,200.0,0
2188,16,16,1,440.0,0
80,19,19,1,430.0,0
360,22,22,1,3410.0,0
342,19,19,1,130.0,0
872,14,14,1,5000.0,0
1786,12,12,1,300.0,0
1920,12,12,1,500.0,0
1253,16,16,1,300.21,0
997,14,14,1,900.9,0
1670,9,9,1,500.0,0
2444,13,13,2,80173.08,0
2307,17,17,1,2371.27,0
1777,10,10,1,525.0,0
339,15,15,1,117.0,0
1512,16,16,1,206.0,0
211,10,10,1,8402.1,0
1524,16,16,1,200.0,0
330,21,21,1,316.56,0
2063,21,21,1,5000.0,0
77,22,23,4,13815.18,1
1774,19,19,1,200.0,0
1789,19,19,1,8290.99,0
2051,12,12,1,400.0,0
875,11,11,1,33306.0,0
1384,17,17,1,147.75,0
1247,17,17,1,402.86,0
1929,17,17,1,2000.0,0
1402,16,16,1,445.0,0
2310,15,15,1,501.92,0
2057,14,14,2,709.22,0
2486,13,14,2,1665.1200000000001,1
506,15,15,3,19561.0,0
1417,16,16,2,1188.0,0
2200,19,19,1,227.57,0
2227,12,13,4,3757.2400000000002,1
113,15,15,1,9617.5,0
2459,16,16,1,66000.0,0
1432,18,18,1,398.71,0
1426,9,9,1,355.0,0
1173,12,12,3,9437.0,0
1673,15,15,1,16600.0,0
250,18,18,2,3500.0,0
783,8,7,2,1052.96,1
1700,9,9,1,1600.0,0
2462,20,20,3,55044.08,0
1042,18,18,1,400.0,0
652,9,9,1,1020.5,0
2206,19,19,2,5365.8,0
1965,20,20,1,5495.99,0
1283,10,10,1,180.89,0
643,17,17,1,500.0,0
1298,9,9,1,517.0,0
2340,14,14,1,22700.0,0
247,21,21,1,1500.0,0
1161,17,17,1,231.22,0
512,22,22,1,13000.0,0
2355,12,12,1,2044.65,0
2221,11,11,1,800.0,0
2084,10,10,1,4657.34,0
116,14,14,1,44760.0,0
1289,8,8,1,5548.0,0
1956,15,15,1,3700.0,0
1935,17,17,1,1673.66,0
634,13,13,1,985.0,0
101,19,19,1,25500.0,0
1292,17,17,1,200.0,0
366,16,16,1,1014.38,0
1310,17,17,2,812.56,0
363,12,12,2,3849.2,0
1149,18,18,1,277.34,0
2093,13,13,2,1765.4099999999999,0
1167,12,12,1,1241.83,0
1810,11,11,2,6800.0,0
2090,19,19,1,251.5,0
375,16,16,4,872.17,0
640,0,0,1,262.0,0
2337,21,21,2,108980.0,0
1563,9,9,1,21000.0,0
500,20,20,2,1050.0,0
1825,15,15,1,600.0,0
2334,16,16,1,8597.5,0
235,20,20,1,25200.0,0
1551,17,17,1,267.02,0
107,20,20,1,1850.0,0
899,11,11,1,14086.2,0
1164,13,13,1,300.0,0
1569,16,16,1,300.0,0
494,21,21,1,35.0,0
253,16,16,1,2000.0,0
625,15,15,2,74.07,0
1947,13,13,1,420.0,0
1694,19,19,1,20000.0,0
1158,12,12,1,793.52,0
1804,8,8,1,800.0,0
1435,14,14,1,107.97,0
1039,14,14,1,901.22,0
387,17,17,3,1889.28,0
1813,10,10,1,1501.5,0
1155,12,12,1,398.8,0
1304,15,15,1,100.3,0
2209,12,12,2,3732.09,0
1018,20,20,1,800.0,0
521,13,13,1,270.0,0
2224,16,16,1,200.0,0
2075,19,18,3,872.5600000000001,1
110,17,16,5,13288.41,1
1420,20,20,1,500.0,0
905,14,14,2,645.83,0
1280,19,19,1,1290.0,0
1807,14,14,1,8028.6,0
1545,22,22,1,20000.0,0
1152,21,21,1,200.0,0
131,14,14,1,2000.0,0
1557,14,14,1,500.0,0
896,11,11,4,12400.0,0
390,16,16,1,75.95,0
2489,20,20,1,501.5,0
1697,16,16,1,1000.0,0
1953,21,21,1,500.0,0
2078,11,11,1,302.47,0
1048,10,10,1,228.0,0
1027,21,21,1,200.0,0
2096,11,11,1,400.0,0
259,21,21,1,4469.3,0
2203,15,15,1,1060.0,0
122,20,20,1,100000.0,0
1676,18,18,1,523.0,0
1414,11,11,1,300.0,0
2477,13,13,1,293.28,0
378,16,16,1,246.48,0
1938,10,10,1,3000.0,0
2072,14,14,1,350.83,0
917,18,18,1,2000.0,0
1834,16,16,1,1003.0,0
756,17,18,2,1491.46,1
1572,21,21,1,6000.0,0
1682,18,18,1,24264.8,0
1423,12,12,1,1500.0,0
