date,return
2022-04-06,
2022-04-07,0.022770663562281745
2022-04-08,-0.042751775632853706
2022-04-09,0.04637336504161693
2022-04-10,-0.05681818181818177
2022-04-11,0.04356626506024086
2022-04-12,0.004730237897320633
2022-04-13,-0.014773958435930656
2022-04-14,0.005248425472358598
2022-04-15,-0.01492474343153083
2022-04-16,-0.03419919909201874
2022-04-17,0.0012195121951219523
2022-04-19,0.00571119231289785
2022-04-20,0.04155452685972638
2022-04-21,0.0
2022-04-23,-0.031418604651162974
2022-04-24,0.02763571754423877
2022-04-25,-0.0018431983385253092
2022-04-26,-0.011510377383027182
2022-04-27,0.010907691624609805
2022-04-28,-0.011103302881236954
2022-04-29,-0.010023281626465042
2022-04-30,0.02920298524468734
2022-05-01,0.023636081835090028
2022-05-02,-0.045395185101067326
2022-05-03,-0.012163568773234323
2022-05-06,0.022519267822735944
2022-05-07,0.034036038158049786
2022-05-08,-0.022380410022778907
2022-05-09,0.031319780198442615
2022-05-10,-0.0036776242296443495
2022-05-11,-0.047368288442641515
2022-05-12,-0.0003570578433704785
2022-05-13,0.038456959161804916
2022-05-14,0.022471910112359605
2022-05-15,0.009419152276295195
2022-05-16,-0.06591127897504279
2022-05-17,0.0165022482472732
2022-05-18,-0.001945447252306387
2022-05-19,0.00787733858489248
2022-05-20,-0.031751570132589
2022-05-22,-0.02678678678678681
2022-05-23,-0.03727474697605526
2022-05-24,-0.007606837606837558
2022-05-25,0.025714531786360295
2022-05-26,-0.0005757673899747795
2022-05-28,0.02473625463579765
2022-05-29,0.02540407589599436
2022-05-30,-0.03625969457104017
2022-05-31,0.007437081108628618
2022-06-01,0.006123385332109876
2022-06-03,0.03597298956414985
2022-06-04,-0.0011851149561508123
2022-06-05,-0.038561936402467856
2022-06-06,0.025447365173392633
2022-06-07,-0.0051302858793352835
2022-06-08,-0.018154010990910185
2022-06-09,0.004928232612579464
2022-06-10,-0.018892907497088163
2022-06-11,0.034564630610816716
2022-06-12,-0.0106293030559248
2022-06-13,0.021675675075748302
2022-06-14,0.025028787450844137
2022-06-15,-0.05205705928485138
2022-06-16,0.020872271275077736
2022-06-17,-0.00983914399093
2022-06-18,0.0456110469006632
2022-06-19,0.06658599398057663
2022-06-20,-0.0920363636363638
2022-06-21,0.012952060555088352
2022-06-22,-0.0036532713384256343
2022-06-24,-0.04214285714285726
2022-06-25,0.006959980114342512
2022-06-26,-0.061960009874105104
2022-06-27,0.06447368421052646
2022-06-28,-0.0753522867737948
2022-06-29,0.09192021817015128
2022-06-30,-0.01383447600391785
2022-07-01,-0.0022098075729359845
2022-07-02,0.0351863833175734
2022-07-03,-0.03245192307692313
2022-07-04,0.03286601597160588
2022-07-05,-0.013478918250231953
2022-07-06,-0.0064004876562022694
2022-07-08,-0.012269938650306789
2022-07-09,0.0
2022-07-12,0.001242236024844745
2022-07-29,0.07816377171215905
2022-08-01,-0.001380897583429297
2022-08-03,-0.009449181839133569
2022-08-04,-0.02047463936714744
2022-08-08,0.03325415676959609
2022-08-11,-0.011494252873563204
2022-09-06,-0.00023255813953482196
2022-09-08,-0.006094440567573911
2022-09-09,-0.001045372277351242
2022-09-10,0.009259775757237465
2022-09-11,-0.034322666224506526
2022-09-12,0.03605769230769229
2022-09-13,0.00046403712296982924
2022-09-14,0.004174397031539989
2022-09-15,-0.006928406466512604
2022-09-16,0.0068992248062014205
2022-09-17,-0.055354530756794085
2022-09-19,0.05134474327628369
2022-09-24,0.023255813953488413
2022-09-30,-0.011363636363636354
2022-10-01,0.009195402298850519
2022-10-03,-0.001138952164009055
2022-10-04,-0.007981755986317007
2022-10-05,0.0
2022-10-06,-0.005057471264367841
2022-10-07,0.006495173546929411
2022-10-10,0.013059558729754173
2022-10-12,-0.009562655789712271
2022-10-13,0.018120252585339003
2022-10-18,0.0
2022-11-11,-0.0038202247191011507
2022-11-12,-0.013083690503045253
2022-11-18,-0.03199999999999992
2022-11-20,0.06257378984651707
2022-11-22,-0.022222222222222254
2022-11-23,-0.0243939393939393
2022-11-24,0.019179996893927465
2022-11-30,-0.05428571428571427
2022-12-01,0.01148036253776441
2022-12-02,-0.017204301075268824
2022-12-04,0.017019207391198554
2022-12-07,-0.019842218503466347
2022-12-08,0.0060975609756097615
2022-12-09,-0.013333333333333308
2022-12-10,0.0
2022-12-11,0.0
2022-12-26,0.13022113022113024
2023-01-08,-0.021739130434782594
2023-01-10,-0.06666666666666665
2023-01-16,-0.05547619047619046
2023-01-18,-0.004957566591042739
2023-03-13,-0.0335247424421552
2023-03-14,23858.90642201835
2023-03-15,-0.9999562760092516
2023-03-16,-0.03693467336683409
2023-03-17,0.012261935820506054
2023-03-18,0.020618556701031077
2023-03-21,-0.016414141414141326
2023-04-01,0.07702182284980741
2023-04-02,0.01334922526817639
2023-04-06,-0.015819807104210715
2023-04-09,0.015835076187630692
2023-04-16,-0.0117647058823529
2023-04-19,0.015476190476190421
2023-04-20,-0.003516998827666984
2023-04-24,0.004705882352941115
2023-04-26,-0.016393442622950727
2023-04-27,0.007857142857142785
2023-04-28,-0.025218521143397066
2023-04-29,0.01763102090275659
2023-04-30,-0.018814003334126972
2023-05-01,0.016262135922330057
2023-05-02,-0.009672796751850954
2023-05-03,-0.008802604606294562
2023-05-08,0.009732360097323589
2023-05-11,-0.012048192771084376
2023-05-16,-0.12195121951219512
2023-05-23,0.125
2023-05-27,0.01333333333333342
2023-11-25,0.029727095516569157
2023-11-27,-0.01025398327811966
2023-11-28,-0.009403889065986437
2023-11-29,0.002514078841512335
2023-11-30,0.003327457976871173
