date,drawdown
2024-04-27,-0.9999553706196369
2024-04-29,-0.9999553706196369
2024-04-30,-0.9999553706196369
2024-05-02,-0.9999553706196369
2024-05-03,-0.9999553706196369
2024-05-04,-0.9999553706196369
2024-05-05,-0.9999553706196369
2024-05-07,0.0
2024-05-08,-0.999965462407052
2024-05-09,-0.9999666842558591
2024-05-17,-0.9999675151130479
2024-05-21,-0.9999664235947803
2024-05-22,-0.999965462407052
2024-05-23,-0.999965462407052
2024-05-25,-0.999965462407052
2024-05-27,-0.999965462407052
2024-05-28,-0.999965462407052
2024-05-30,-0.999965462407052
2024-05-31,-0.999965462407052
2024-06-02,-0.999965462407052
2024-06-03,-0.9999665702166372
2024-06-04,-0.999965462407052
2024-06-05,-0.999965462407052
2024-06-06,-0.999965462407052
2024-06-08,-0.999965462407052
2024-06-10,-0.999965462407052
2024-06-11,-0.999965462407052
2024-06-14,-0.999965462407052
2024-06-15,-0.999965462407052
2024-07-10,-0.999965462407052
2024-07-11,-0.999965462407052
2024-07-13,-0.999965462407052
2024-07-14,-0.999965462407052
2024-07-17,-0.999965462407052
2024-07-19,-0.999965462407052
2024-07-21,-0.999965462407052
2024-07-28,-0.999965462407052
2024-08-05,-0.999965462407052
2024-08-07,-0.999965462407052
2024-08-08,-0.999965462407052
2024-08-12,-0.999965462407052
2024-08-13,-0.999965462407052
2024-08-17,-0.999965462407052
2025-03-17,-0.9999673196172388
2025-03-18,-0.9999672218693342
2025-03-26,-0.9999671892866994
2025-03-27,-0.9999672870346039
2025-03-28,-0.9999671892866994
2025-03-31,-0.9999663095555582
2025-05-01,-0.9999657230681308
2025-05-08,-0.9999661792250188
2025-05-09,-0.9999661792250188
2025-05-10,-0.9999657719420831
2025-05-12,-0.9999662769729234
2025-05-13,-0.9999662769729234
2025-05-14,-0.9999662443902886
2025-05-16,-0.9999665050513674
2025-05-18,-0.9999662443902886
2025-05-20,-0.9999661792250188
2025-05-23,-0.9999662769729234
2025-05-25,-0.9999658208160354
2025-05-26,-0.9999662118076537
2025-05-27,-0.9999661466423839
