date,drawdown
2025-05-08,-0.0707557154953431
2025-05-09,-0.07281964436917876
2025-05-10,-0.06795088907705316
2025-05-12,-0.07281964436917854
2025-05-13,-0.07662997459779819
2025-05-14,-0.08128704487722271
2025-05-15,-0.0872142252328536
2025-05-16,-0.08537962178944392
2025-05-17,-0.08763759525825565
2025-05-18,-0.08890770533446224
2025-05-19,-0.08800804403048279
2025-05-20,-0.09271803556308211
2025-05-21,-0.088272650296359
2025-05-22,-0.09081287044877218
2025-05-23,-0.08784928027095673
2025-05-24,-0.08446232006773913
2025-05-25,-0.08361558001693481
2025-05-26,-0.08552074513124464
2025-05-27,-0.07366638441998308
2025-05-28,-0.08996613039796775
