session_id,num_operations,total_volume,volume_volatility,q75_volume,q25_volume,session_start,session_end,duration_minutes,volume_iqr,volume_efficiency,consistency_score,intensity_score
137,1,4500.0,,4500.0,4500.0,2022-09-10T12:48:32.000000-0300,2022-09-10T12:48:32.000000-0300,0.0,0.0,450000.0,,100.0
27,1,60.0,,60.0,60.0,2022-05-01T21:06:04.000000-0300,2022-05-01T21:06:04.000000-0300,0.0,0.0,6000.0,,100.0
661,1,200.0,,200.0,200.0,2023-12-16T17:24:13.000000-0300,2023-12-16T17:24:13.000000-0300,0.0,0.0,20000.0,,100.0
152,1,103.8,,103.8,103.8,2022-09-19T16:57:45.000000-0300,2022-09-19T16:57:45.000000-0300,0.0,0.0,10380.0,,100.0
923,1,1000.0,,1000.0,1000.0,2024-08-08T20:07:44.000000-0300,2024-08-08T20:07:44.000000-0300,0.0,0.0,100000.0,,100.0
277,1,500.0,,500.0,500.0,2023-05-04T23:57:57.000000-0300,2023-05-04T23:57:57.000000-0300,0.0,0.0,50000.0,,100.0
685,1,200.0,,200.0,200.0,2024-01-02T09:17:57.000000-0300,2024-01-02T09:17:57.000000-0300,0.0,0.0,20000.0,,100.0
542,1,530.96,,530.96,530.96,2023-11-24T19:24:34.000000-0300,2023-11-24T19:24:34.000000-0300,0.0,0.0,53096.0,,100.0
6,1,800.8,,800.8,800.8,2022-04-11T04:50:52.000000-0300,2022-04-11T04:50:52.000000-0300,0.0,0.0,80080.0,,100.0
554,2,25500.0,7424.621202458749,18000.0,7500.0,2023-11-27T20:39:11.000000-0300,2023-11-27T20:40:20.000000-0300,1.15,10500.0,22173.913043478264,3.434518651477516,1.7391304347826089
539,2,11000.0,2828.42712474619,7500.0,3500.0,2023-11-23T17:57:19.000000-0300,2023-11-23T18:17:35.000000-0300,20.266666666666666,4000.0,542.7631578947369,3.8890872965260113,0.09868421052631579
944,1,30000.0,,30000.0,30000.0,2025-03-14T19:46:04.000000-0300,2025-03-14T19:46:04.000000-0300,0.0,0.0,3000000.0,,100.0
920,1,400.0,,400.0,400.0,2024-08-07T23:20:38.000000-0300,2024-08-07T23:20:38.000000-0300,0.0,0.0,40000.0,,100.0
1054,1,44000.0,,44000.0,44000.0,2025-05-05T21:06:30.000000-0300,2025-05-05T21:06:30.000000-0300,0.0,0.0,4400000.0,,100.0
664,1,8839.32,,8839.32,8839.32,2023-12-18T18:55:48.000000-0300,2023-12-18T18:55:48.000000-0300,0.0,0.0,883932.0,,100.0
807,1,2000.0,,2000.0,2000.0,2024-03-21T14:37:51.000000-0300,2024-03-21T14:37:51.000000-0300,0.0,0.0,200000.0,,100.0
670,2,64200.0,39456.55839020935,60000.0,4200.0,2023-12-21T12:54:33.000000-0300,2023-12-21T12:55:14.000000-0300,0.6833333333333333,55800.0,93951.21951219512,1.627105926601303,2.926829268292683
950,1,21845.7,,21845.7,21845.7,2025-03-16T17:26:51.000000-0300,2025-03-16T17:26:51.000000-0300,0.0,0.0,2184570.0,,100.0
795,1,1768.0,,1768.0,1768.0,2024-03-14T21:58:35.000000-0300,2024-03-14T21:58:35.000000-0300,0.0,0.0,176800.0,,100.0
676,1,1550.0,,1550.0,1550.0,2023-12-26T09:33:02.000000-0300,2023-12-26T09:33:02.000000-0300,0.0,0.0,155000.0,,100.0
688,1,200.0,,200.0,200.0,2024-01-02T21:57:06.000000-0300,2024-01-02T21:57:06.000000-0300,0.0,0.0,20000.0,,100.0
274,1,100.0,,100.0,100.0,2023-05-03T13:23:03.000000-0300,2023-05-03T13:23:03.000000-0300,0.0,0.0,10000.0,,100.0
271,1,3314.05,,3314.05,3314.05,2023-04-28T21:01:06.000000-0300,2023-04-28T21:01:06.000000-0300,0.0,0.0,331405.0,,100.0
15,1,1000.0,,1000.0,1000.0,2022-04-23T15:03:38.000000-0300,2022-04-23T15:03:38.000000-0300,0.0,0.0,100000.0,,100.0
947,1,21941.6,,21941.6,21941.6,2025-03-15T22:29:48.000000-0300,2025-03-15T22:29:48.000000-0300,0.0,0.0,2194160.0,,100.0
530,1,500.0,,500.0,500.0,2023-11-19T17:22:31.000000-0300,2023-11-19T17:22:31.000000-0300,0.0,0.0,50000.0,,100.0
789,1,1000.0,,1000.0,1000.0,2024-03-11T22:36:31.000000-0300,2024-03-11T22:36:31.000000-0300,0.0,0.0,100000.0,,100.0
1060,7,11672.2,1698.9064103682922,1038.05,1038.05,2025-05-08T19:32:31.000000-0300,2025-05-08T20:30:42.000000-0300,58.18333333333333,0.0,200.6107132626755,6.870419658649518,0.12030936694356918
134,1,6000.0,,6000.0,6000.0,2022-09-08T14:18:28.000000-0300,2022-09-08T14:18:28.000000-0300,0.0,0.0,600000.0,,100.0
792,2,9056.76,4282.776068019433,7556.76,1500.0,2024-03-13T10:13:20.000000-0300,2024-03-13T10:25:46.000000-0300,12.433333333333334,6056.76,728.4257372654156,2.114693800506897,0.16085790884718498
402,1,100.0,,100.0,100.0,2023-09-23T23:31:40.000000-0300,2023-09-23T23:31:40.000000-0300,0.0,0.0,10000.0,,100.0
813,2,1323.95,195.19682694654642,800.0,523.95,2024-03-22T09:41:41.000000-0300,2024-03-22T10:02:21.000000-0300,20.666666666666668,276.04999999999995,64.06209677419355,6.782640992225536,0.0967741935483871
1063,1,200.0,,200.0,200.0,2025-05-09T21:24:22.000000-0300,2025-05-09T21:24:22.000000-0300,0.0,0.0,20000.0,,100.0
551,1,7000.0,,7000.0,7000.0,2023-11-27T15:45:43.000000-0300,2023-11-27T15:45:43.000000-0300,0.0,0.0,700000.0,,100.0
545,1,8000.0,,8000.0,8000.0,2023-11-25T17:50:40.000000-0300,2023-11-25T17:50:40.000000-0300,0.0,0.0,800000.0,,100.0
533,1,500.0,,500.0,500.0,2023-11-20T21:01:06.000000-0300,2023-11-20T21:01:06.000000-0300,0.0,0.0,50000.0,,100.0
420,1,252.0,,252.0,252.0,2023-10-05T17:57:13.000000-0300,2023-10-05T17:57:13.000000-0300,0.0,0.0,25200.0,,100.0
289,1,116.0,,116.0,116.0,2023-05-11T18:00:11.000000-0300,2023-05-11T18:00:11.000000-0300,0.0,0.0,11600.0,,100.0
527,1,220.0,,220.0,220.0,2023-11-18T22:06:03.000000-0300,2023-11-18T22:06:03.000000-0300,0.0,0.0,22000.0,,100.0
158,1,88369.3,,88369.3,88369.3,2022-09-23T19:29:32.000000-0300,2022-09-23T19:29:32.000000-0300,0.0,0.0,8836930.0,,100.0
929,4,71762.4,8955.22786458651,22622.4,22000.0,2025-03-11T17:21:27.000000-0300,2025-03-11T18:12:19.000000-0300,50.86666666666667,622.4000000000015,1410.794233289646,8.013464434979342,0.07863695937090433
816,1,400.0,,400.0,400.0,2024-03-24T16:02:02.000000-0300,2024-03-24T16:02:02.000000-0300,0.0,0.0,40000.0,,100.0
9,1,375.0,,375.0,375.0,2022-04-18T20:17:21.000000-0300,2022-04-18T20:17:21.000000-0300,0.0,0.0,37500.0,,100.0
405,1,810.0,,810.0,810.0,2023-09-25T15:07:53.000000-0300,2023-09-25T15:07:53.000000-0300,0.0,0.0,81000.0,,100.0
408,1,100.0,,100.0,100.0,2023-09-27T21:05:23.000000-0300,2023-09-27T21:05:23.000000-0300,0.0,0.0,10000.0,,100.0
1051,1,8000.0,,8000.0,8000.0,2025-05-04T04:38:15.000000-0300,2025-05-04T04:38:15.000000-0300,0.0,0.0,800000.0,,100.0
280,1,100.0,,100.0,100.0,2023-05-07T23:07:38.000000-0300,2023-05-07T23:07:38.000000-0300,0.0,0.0,10000.0,,100.0
423,1,280.0,,280.0,280.0,2023-10-12T11:57:11.000000-0300,2023-10-12T11:57:11.000000-0300,0.0,0.0,28000.0,,100.0
286,3,1798.0,400.00166666319444,1000.0,598.0,2023-05-11T10:46:15.000000-0300,2023-05-11T11:03:51.000000-0300,17.6,402.0,102.1590909090909,4.494981270950389,0.17045454545454544
804,1,1000.0,,1000.0,1000.0,2024-03-20T20:30:48.000000-0300,2024-03-20T20:30:48.000000-0300,0.0,0.0,100000.0,,100.0
941,1,9550.0,,9550.0,9550.0,2025-03-13T19:44:46.000000-0300,2025-03-13T19:44:46.000000-0300,0.0,0.0,955000.0,,100.0
1081,1,227.0,,227.0,227.0,2025-05-16T15:32:45.000000-0300,2025-05-16T15:32:45.000000-0300,0.0,0.0,22700.0,,100.0
146,1,1000.0,,1000.0,1000.0,2022-09-15T12:38:05.000000-0300,2022-09-15T12:38:05.000000-0300,0.0,0.0,100000.0,,100.0
935,2,67690.0,15775.552288271876,45000.0,22690.0,2025-03-12T18:50:41.000000-0300,2025-03-12T19:07:44.000000-0300,17.05,22310.0,3970.0879765395894,4.29081649650537,0.11730205278592375
417,1,891.9,,891.9,891.9,2023-10-03T01:09:11.000000-0300,2023-10-03T01:09:11.000000-0300,0.0,0.0,89190.0,,100.0
292,1,3000.0,,3000.0,3000.0,2023-05-18T15:13:42.000000-0300,2023-05-18T15:13:42.000000-0300,0.0,0.0,300000.0,,100.0
932,1,19350.0,,19350.0,19350.0,2025-03-12T14:27:01.000000-0300,2025-03-12T14:27:01.000000-0300,0.0,0.0,1935000.0,,100.0
140,1,17000.0,,17000.0,17000.0,2022-09-13T12:54:31.000000-0300,2022-09-13T12:54:31.000000-0300,0.0,0.0,1700000.0,,100.0
682,1,6500.0,,6500.0,6500.0,2023-12-30T17:34:39.000000-0300,2023-12-30T17:34:39.000000-0300,0.0,0.0,650000.0,,100.0
679,1,300.0,,300.0,300.0,2023-12-27T13:13:46.000000-0300,2023-12-27T13:13:46.000000-0300,0.0,0.0,30000.0,,100.0
798,1,500.0,,500.0,500.0,2024-03-16T22:47:07.000000-0300,2024-03-16T22:47:07.000000-0300,0.0,0.0,50000.0,,100.0
173,1,180.0,,180.0,180.0,2022-10-09T15:42:07.000000-0300,2022-10-09T15:42:07.000000-0300,0.0,0.0,18000.0,,100.0
584,1,29137.0,,29137.0,29137.0,2023-12-01T21:29:38.000000-0300,2023-12-01T21:29:38.000000-0300,0.0,0.0,2913700.0,,100.0
566,3,24450.0,132.28756555322954,8250.0,8200.0,2023-11-29T13:56:10.000000-0300,2023-11-29T14:07:04.000000-0300,10.9,50.0,2243.119266055046,100.0,0.27522935779816515
974,2,26410.0,10388.812829192757,20551.0,5859.0,2025-03-21T22:25:33.000000-0300,2025-03-21T22:26:10.000000-0300,0.6166666666666667,14692.0,42827.02702702703,2.5421576492154534,3.243243243243243
188,1,2000.0,,2000.0,2000.0,2022-11-12T22:10:10.000000-0300,2022-11-12T22:10:10.000000-0300,0.0,0.0,200000.0,,100.0
60,1,500.0,,500.0,500.0,2022-06-05T20:28:59.000000-0300,2022-06-05T20:28:59.000000-0300,0.0,0.0,50000.0,,100.0
45,4,4148.28,0.0,1037.07,1037.07,2022-05-15T12:31:10.000000-0300,2022-05-15T13:19:30.000000-0300,48.333333333333336,0.0,85.82648275862068,100.0,0.08275862068965517
435,2,214.0,4.242640687119285,110.0,104.0,2023-10-14T13:49:12.000000-0300,2023-10-14T14:03:15.000000-0300,14.049999999999999,6.0,15.23131672597865,50.440283724640395,0.1423487544483986
822,1,800.0,,800.0,800.0,2024-03-29T22:03:33.000000-0300,2024-03-29T22:03:33.000000-0300,0.0,0.0,80000.0,,100.0
968,3,23201.9,1430.0446552584758,9385.24,6908.33,2025-03-20T21:56:36.000000-0300,2025-03-20T22:29:30.000000-0300,32.9,2476.91,705.2249240121581,16.22459824221806,0.0911854103343465
575,1,7515.0,,7515.0,7515.0,2023-11-30T16:13:37.000000-0300,2023-11-30T16:13:37.000000-0300,0.0,0.0,751500.0,,100.0
51,1,511.68,,511.68,511.68,2022-05-26T17:07:14.000000-0300,2022-05-26T17:07:14.000000-0300,0.0,0.0,51168.0,,100.0
694,1,1213.0,,1213.0,1213.0,2024-01-04T10:58:45.000000-0300,2024-01-04T10:58:45.000000-0300,0.0,0.0,121300.0,,100.0
834,1,400.0,,400.0,400.0,2024-04-09T20:25:34.000000-0300,2024-04-09T20:25:34.000000-0300,0.0,0.0,40000.0,,100.0
843,1,576.52,,576.52,576.52,2024-04-23T11:20:01.000000-0300,2024-04-23T11:20:01.000000-0300,0.0,0.0,57652.0,,100.0
962,2,24797.359999999997,13291.825577218502,21797.42,2999.94,2025-03-18T17:24:50.000000-0300,2025-03-18T17:45:54.000000-0300,21.066666666666666,18797.48,1177.0898734177215,1.8656097957304965,0.0949367088607595
587,1,3000.0,,3000.0,3000.0,2023-12-02T11:51:07.000000-0300,2023-12-02T11:51:07.000000-0300,0.0,0.0,300000.0,,100.0
453,1,100.0,,100.0,100.0,2023-10-20T10:32:11.000000-0300,2023-10-20T10:32:11.000000-0300,0.0,0.0,10000.0,,100.0
432,1,149.7,,149.7,149.7,2023-10-14T00:05:54.000000-0300,2023-10-14T00:05:54.000000-0300,0.0,0.0,14969.999999999998,,100.0
703,1,530.0,,530.0,530.0,2024-01-06T16:06:59.000000-0300,2024-01-06T16:06:59.000000-0300,0.0,0.0,53000.0,,100.0
956,1,62000.0,,62000.0,62000.0,2025-03-17T20:13:36.000000-0300,2025-03-17T20:13:36.000000-0300,0.0,0.0,6200000.0,,100.0
310,1,200.0,,200.0,200.0,2023-06-06T09:56:25.000000-0300,2023-06-06T09:56:25.000000-0300,0.0,0.0,20000.0,,100.0
718,3,756.0,1.7320508075688772,253.0,253.0,2024-01-15T10:14:02.000000-0300,2024-01-15T10:43:40.000000-0300,29.633333333333333,0.0,25.511811023622048,100.0,0.10123734533183353
560,1,30000.0,,30000.0,30000.0,2023-11-28T19:12:02.000000-0300,2023-11-28T19:12:02.000000-0300,0.0,0.0,3000000.0,,100.0
429,1,155.0,,155.0,155.0,2023-10-13T16:18:17.000000-0300,2023-10-13T16:18:17.000000-0300,0.0,0.0,15500.0,,100.0
691,1,800.0,,800.0,800.0,2024-01-03T12:01:24.000000-0300,2024-01-03T12:01:24.000000-0300,0.0,0.0,80000.0,,100.0
33,1,80312.74,,80312.74,80312.74,2022-05-06T01:04:52.000000-0300,2022-05-06T01:04:52.000000-0300,0.0,0.0,8031274.0,,100.0
563,1,35000.0,,35000.0,35000.0,2023-11-29T10:05:58.000000-0300,2023-11-29T10:05:58.000000-0300,0.0,0.0,3500000.0,,100.0
837,1,400.0,,400.0,400.0,2024-04-12T10:23:10.000000-0300,2024-04-12T10:23:10.000000-0300,0.0,0.0,40000.0,,100.0
42,1,12400.0,,12400.0,12400.0,2022-05-12T21:12:50.000000-0300,2022-05-12T21:12:50.000000-0300,0.0,0.0,1240000.0,,100.0
1099,1,105718.14,,105718.14,105718.14,2025-05-23T19:51:39.000000-0300,2025-05-23T19:51:39.000000-0300,0.0,0.0,10571814.0,,100.0
36,2,25600.0,3111.269837220809,15000.0,10600.0,2022-05-06T19:15:21.000000-0300,2022-05-06T19:17:40.000000-0300,2.3166666666666664,4400.0,11050.359712230216,8.228151635625279,0.8633093525179857
572,1,1700.0,,1700.0,1700.0,2023-11-30T10:54:10.000000-0300,2023-11-30T10:54:10.000000-0300,0.0,0.0,170000.0,,100.0
185,1,3000.0,,3000.0,3000.0,2022-11-11T17:44:13.000000-0300,2022-11-11T17:44:13.000000-0300,0.0,0.0,300000.0,,100.0
298,1,40000.0,,40000.0,40000.0,2023-05-27T15:56:08.000000-0300,2023-05-27T15:56:08.000000-0300,0.0,0.0,4000000.0,,100.0
450,1,105.0,,105.0,105.0,2023-10-18T19:24:04.000000-0300,2023-10-18T19:24:04.000000-0300,0.0,0.0,10500.0,,100.0
48,1,29567.7,,29567.7,29567.7,2022-05-25T22:55:20.000000-0300,2022-05-25T22:55:20.000000-0300,0.0,0.0,2956770.0,,100.0
319,1,315.0,,315.0,315.0,2023-06-13T15:58:32.000000-0300,2023-06-13T15:58:32.000000-0300,0.0,0.0,31500.0,,100.0
1105,2,2072.0,656.1950929411161,1500.0,572.0,2025-05-27T11:27:03.000000-0300,2025-05-27T11:50:13.000000-0300,23.166666666666668,928.0,89.43884892086331,3.157597522884756,0.08633093525179855
176,1,38.8,,38.8,38.8,2022-10-10T18:34:13.000000-0300,2022-10-10T18:34:13.000000-0300,0.0,0.0,3879.9999999999995,,100.0
706,1,330.0,,330.0,330.0,2024-01-07T20:29:45.000000-0300,2024-01-07T20:29:45.000000-0300,0.0,0.0,33000.0,,100.0
441,1,100.0,,100.0,100.0,2023-10-16T19:23:28.000000-0300,2023-10-16T19:23:28.000000-0300,0.0,0.0,10000.0,,100.0
697,1,400.0,,400.0,400.0,2024-01-04T13:19:54.000000-0300,2024-01-04T13:19:54.000000-0300,0.0,0.0,40000.0,,100.0
63,1,2000.0,,2000.0,2000.0,2022-06-07T23:33:23.000000-0300,2022-06-07T23:33:23.000000-0300,0.0,0.0,200000.0,,100.0
325,1,800.0,,800.0,800.0,2023-06-16T17:12:30.000000-0300,2023-06-16T17:12:30.000000-0300,0.0,0.0,80000.0,,100.0
846,2,1000.0,0.0,500.0,500.0,2024-04-23T21:58:09.000000-0300,2024-04-23T22:17:02.000000-0300,18.883333333333333,0.0,52.9567519858782,100.0,0.1059135039717564
581,1,4000.0,,4000.0,4000.0,2023-12-01T16:47:47.000000-0300,2023-12-01T16:47:47.000000-0300,0.0,0.0,400000.0,,100.0
1093,1,550.0,,550.0,550.0,2025-05-20T21:55:45.000000-0300,2025-05-20T21:55:45.000000-0300,0.0,0.0,55000.0,,100.0
295,1,200.0,,200.0,200.0,2023-05-23T20:45:24.000000-0300,2023-05-23T20:45:24.000000-0300,0.0,0.0,20000.0,,100.0
456,1,247.88,,247.88,247.88,2023-10-20T21:21:55.000000-0300,2023-10-20T21:21:55.000000-0300,0.0,0.0,24788.0,,100.0
840,1,400.0,,400.0,400.0,2024-04-19T21:06:03.000000-0300,2024-04-19T21:06:03.000000-0300,0.0,0.0,40000.0,,100.0
164,1,2000.0,,2000.0,2000.0,2022-10-01T22:00:27.000000-0300,2022-10-01T22:00:27.000000-0300,0.0,0.0,200000.0,,100.0
831,1,1240.0,,1240.0,1240.0,2024-04-04T08:12:41.000000-0300,2024-04-04T08:12:41.000000-0300,0.0,0.0,124000.0,,100.0
1087,1,8800.0,,8800.0,8800.0,2025-05-18T16:06:49.000000-0300,2025-05-18T16:06:49.000000-0300,0.0,0.0,880000.0,,100.0
39,1,5000.0,,5000.0,5000.0,2022-05-09T18:38:14.000000-0300,2022-05-09T18:38:14.000000-0300,0.0,0.0,500000.0,,100.0
1090,1,10000.0,,10000.0,10000.0,2025-05-19T13:23:29.000000-0300,2025-05-19T13:23:29.000000-0300,0.0,0.0,1000000.0,,100.0
316,1,79766.0,,79766.0,79766.0,2023-06-11T13:33:11.000000-0300,2023-06-11T13:33:11.000000-0300,0.0,0.0,7976600.0,,100.0
182,1,45.81,,45.81,45.81,2022-10-21T10:53:37.000000-0300,2022-10-21T10:53:37.000000-0300,0.0,0.0,4581.0,,100.0
849,1,550.0,,550.0,550.0,2024-04-24T18:15:26.000000-0300,2024-04-24T18:15:26.000000-0300,0.0,0.0,55000.0,,100.0
438,2,1500.0,353.5533905932738,1000.0,500.0,2023-10-15T18:19:57.000000-0300,2023-10-15T18:26:10.000000-0300,6.216666666666667,500.0,241.28686327077747,4.242640687119285,0.32171581769436997
825,1,735.0,,735.0,735.0,2024-04-01T08:37:15.000000-0300,2024-04-01T08:37:15.000000-0300,0.0,0.0,73500.0,,100.0
977,1,20858.0,,20858.0,20858.0,2025-03-24T16:40:50.000000-0300,2025-03-24T16:40:50.000000-0300,0.0,0.0,2085800.0,,100.0
983,1,191.18,,191.18,191.18,2025-03-27T19:03:23.000000-0300,2025-03-27T19:03:23.000000-0300,0.0,0.0,19118.0,,100.0
700,1,400.0,,400.0,400.0,2024-01-05T14:11:53.000000-0300,2024-01-05T14:11:53.000000-0300,0.0,0.0,40000.0,,100.0
447,1,112.1,,112.1,112.1,2023-10-17T16:04:27.000000-0300,2023-10-17T16:04:27.000000-0300,0.0,0.0,11210.0,,100.0
828,1,1571.88,,1571.88,1571.88,2024-04-01T12:52:23.000000-0300,2024-04-01T12:52:23.000000-0300,0.0,0.0,157188.0,,100.0
170,1,5000.0,,5000.0,5000.0,2022-10-07T19:21:47.000000-0300,2022-10-07T19:21:47.000000-0300,0.0,0.0,500000.0,,100.0
959,1,31292.23,,31292.23,31292.23,2025-03-18T13:14:24.000000-0300,2025-03-18T13:14:24.000000-0300,0.0,0.0,3129223.0,,100.0
852,1,4800.0,,4800.0,4800.0,2024-04-26T20:03:05.000000-0300,2024-04-26T20:03:05.000000-0300,0.0,0.0,480000.0,,100.0
322,1,2100.0,,2100.0,2100.0,2023-06-15T16:28:50.000000-0300,2023-06-15T16:28:50.000000-0300,0.0,0.0,210000.0,,100.0
569,1,3800.0,,3800.0,3800.0,2023-11-29T17:14:22.000000-0300,2023-11-29T17:14:22.000000-0300,0.0,0.0,380000.0,,100.0
57,1,59500.0,,59500.0,59500.0,2022-05-31T17:22:38.000000-0300,2022-05-31T17:22:38.000000-0300,0.0,0.0,5950000.0,,100.0
1084,1,10000.0,,10000.0,10000.0,2025-05-16T20:58:47.000000-0300,2025-05-16T20:58:47.000000-0300,0.0,0.0,1000000.0,,100.0
712,2,2244.0,39.59797974644666,1150.0,1094.0,2024-01-12T13:03:30.000000-0300,2024-01-12T13:30:48.000000-0300,27.3,56.0,82.19780219780219,56.669557749379024,0.07326007326007326
1096,1,43000.0,,43000.0,43000.0,2025-05-22T15:33:16.000000-0300,2025-05-22T15:33:16.000000-0300,0.0,0.0,4300000.0,,100.0
167,1,10060.0,,10060.0,10060.0,2022-10-06T20:22:58.000000-0300,2022-10-06T20:22:58.000000-0300,0.0,0.0,1006000.0,,100.0
444,1,200.0,,200.0,200.0,2023-10-17T10:58:26.000000-0300,2023-10-17T10:58:26.000000-0300,0.0,0.0,20000.0,,100.0
980,1,21789.0,,21789.0,21789.0,2025-03-25T20:00:18.000000-0300,2025-03-25T20:00:18.000000-0300,0.0,0.0,2178900.0,,100.0
1102,1,16000.0,,16000.0,16000.0,2025-05-25T23:29:45.000000-0300,2025-05-25T23:29:45.000000-0300,0.0,0.0,1600000.0,,100.0
578,1,6649.5,,6649.5,6649.5,2023-11-30T19:55:40.000000-0300,2023-11-30T19:55:40.000000-0300,0.0,0.0,664950.0,,100.0
179,2,25702.0,5867.572070285972,17000.0,8702.0,2022-10-12T19:45:34.000000-0300,2022-10-12T19:51:08.000000-0300,5.566666666666666,8298.0,4617.125748502995,4.380346707654048,0.3592814371257485
953,1,4020.73,,4020.73,4020.73,2025-03-17T15:39:38.000000-0300,2025-03-17T15:39:38.000000-0300,0.0,0.0,402073.0,,100.0
191,1,80.0,,80.0,80.0,2022-11-17T20:57:54.000000-0300,2022-11-17T20:57:54.000000-0300,0.0,0.0,8000.0,,100.0
54,1,4500.0,,4500.0,4500.0,2022-05-27T23:45:44.000000-0300,2022-05-27T23:45:44.000000-0300,0.0,0.0,450000.0,,100.0
971,1,5000.0,,5000.0,5000.0,2025-03-21T20:30:58.000000-0300,2025-03-21T20:30:58.000000-0300,0.0,0.0,500000.0,,100.0
304,1,1000.0,,1000.0,1000.0,2023-05-30T20:46:22.000000-0300,2023-05-30T20:46:22.000000-0300,0.0,0.0,100000.0,,100.0
965,1,18000.0,,18000.0,18000.0,2025-03-19T16:58:59.000000-0300,2025-03-19T16:58:59.000000-0300,0.0,0.0,1800000.0,,100.0
307,1,206.0,,206.0,206.0,2023-06-01T21:23:17.000000-0300,2023-06-01T21:23:17.000000-0300,0.0,0.0,20600.0,,100.0
194,2,940.0,0.0,470.0,470.0,2022-11-18T13:31:36.000000-0300,2022-11-18T13:49:54.000000-0300,18.3,0.0,51.36612021857923,100.0,0.1092896174863388
301,1,18000.0,,18000.0,18000.0,2023-05-28T18:34:06.000000-0300,2023-05-28T18:34:06.000000-0300,0.0,0.0,1800000.0,,100.0
709,1,490.0,,490.0,490.0,2024-01-08T14:12:27.000000-0300,2024-01-08T14:12:27.000000-0300,0.0,0.0,49000.0,,100.0
715,1,250.0,,250.0,250.0,2024-01-13T23:33:47.000000-0300,2024-01-13T23:33:47.000000-0300,0.0,0.0,25000.0,,100.0
313,1,515.0,,515.0,515.0,2023-06-09T16:44:55.000000-0300,2023-06-09T16:44:55.000000-0300,0.0,0.0,51500.0,,100.0
1010,1,46100.0,,46100.0,46100.0,2025-04-04T16:08:00.000000-0300,2025-04-04T16:08:00.000000-0300,0.0,0.0,4610000.0,,100.0
602,2,10500.0,2474.8737341529163,7000.0,3500.0,2023-12-05T12:55:08.000000-0300,2023-12-05T12:58:03.000000-0300,2.9166666666666665,3500.0,3600.0,4.242640687119285,0.6857142857142857
882,1,1150.0,,1150.0,1150.0,2024-05-25T18:36:38.000000-0300,2024-05-25T18:36:38.000000-0300,0.0,0.0,115000.0,,100.0
206,1,212.0,,212.0,212.0,2022-11-27T14:05:52.000000-0300,2022-11-27T14:05:52.000000-0300,0.0,0.0,21200.0,,100.0
343,1,415.0,,415.0,415.0,2023-07-07T17:55:25.000000-0300,2023-07-07T17:55:25.000000-0300,0.0,0.0,41500.0,,100.0
474,1,300.0,,300.0,300.0,2023-10-27T09:35:51.000000-0300,2023-10-27T09:35:51.000000-0300,0.0,0.0,30000.0,,100.0
75,3,16500.0,4092.676385936225,9000.0,6500.0,2022-06-15T19:21:06.000000-0300,2022-06-15T19:48:24.000000-0300,27.3,2500.0,604.3956043956043,4.031591663758072,0.10989010989010989
465,1,1000.0,,1000.0,1000.0,2023-10-23T23:13:17.000000-0300,2023-10-23T23:13:17.000000-0300,0.0,0.0,100000.0,,100.0
870,1,220.07,,220.07,220.07,2024-05-09T00:25:05.000000-0300,2024-05-09T00:25:05.000000-0300,0.0,0.0,22007.0,,100.0
867,1,400.0,,400.0,400.0,2024-05-07T01:21:00.000000-0300,2024-05-07T01:21:00.000000-0300,0.0,0.0,40000.0,,100.0
66,1,14640.15,,14640.15,14640.15,2022-06-09T12:48:04.000000-0300,2022-06-09T12:48:04.000000-0300,0.0,0.0,1464015.0,,100.0
72,2,45000.0,28991.378028648447,43000.0,2000.0,2022-06-13T21:23:44.000000-0300,2022-06-13T21:43:51.000000-0300,20.116666666666667,41000.0,2236.9511184755593,1.552185617238763,0.09942004971002485
477,1,1500.0,,1500.0,1500.0,2023-10-29T17:55:48.000000-0300,2023-10-29T17:55:48.000000-0300,0.0,0.0,150000.0,,100.0
617,1,4500.0,,4500.0,4500.0,2023-12-07T14:13:57.000000-0300,2023-12-07T14:13:57.000000-0300,0.0,0.0,450000.0,,100.0
989,1,150.0,,150.0,150.0,2025-03-31T12:38:15.000000-0300,2025-03-31T12:38:15.000000-0300,0.0,0.0,15000.0,,100.0
995,1,4000.0,,4000.0,4000.0,2025-04-01T14:02:36.000000-0300,2025-04-01T14:02:36.000000-0300,0.0,0.0,400000.0,,100.0
861,1,535.0,,535.0,535.0,2024-05-02T17:27:25.000000-0300,2024-05-02T17:27:25.000000-0300,0.0,0.0,53500.0,,100.0
69,1,500.0,,500.0,500.0,2022-06-13T13:27:15.000000-0300,2022-06-13T13:27:15.000000-0300,0.0,0.0,50000.0,,100.0
340,1,350.0,,350.0,350.0,2023-07-05T16:54:27.000000-0300,2023-07-05T16:54:27.000000-0300,0.0,0.0,35000.0,,100.0
611,1,81510.36,,81510.36,81510.36,2023-12-06T14:29:38.000000-0300,2023-12-06T14:29:38.000000-0300,0.0,0.0,8151036.0,,100.0
1004,2,19704.85,6862.365245398267,14704.85,5000.0,2025-04-02T20:37:44.000000-0300,2025-04-02T21:07:41.000000-0300,29.95,9704.85,657.9248747913189,2.871437076773724,0.0667779632721202
334,1,206.82,,206.82,206.82,2023-06-28T15:09:01.000000-0300,2023-06-28T15:09:01.000000-0300,0.0,0.0,20682.0,,100.0
